,Unnamed: 0,DATE,DEW,TMP,DIR,SPD,HUM,NO2,O3,PM25
1260,1260,2017-02-22 12:00:00,9.5,13.5,250.0,32.580000000000005,76.92867868575833,46.3,39.5,1.2
1261,1261,2017-02-22 13:00:00,10.0,14.0,255.0,31.5,76.8405932594322,56.9,31.5,6.7
1262,1262,2017-02-22 14:00:00,10.0,14.0,250.0,36.18000000000001,76.8405932594322,57.7,29.8,4.5
1263,1263,2017-02-22 15:00:00,10.0,14.0,260.0,37.08,76.8405932594322,66.3,28.1,5.4
1264,1264,2017-02-22 16:00:00,9.5,14.0,250.0,36.18000000000001,74.34481666798591,58.6,30.9,1.2
1265,1265,2017-02-22 17:00:00,9.0,13.5,260.0,35.28,74.26505481292233,63.0,33.3,4.8
1266,1266,2017-02-22 18:00:00,9.5,13.0,260.0,29.52,79.34469342214106,67.9,28.0,4.8
1267,1267,2017-02-22 19:00:00,10.5,12.5,250.0,23.22,87.80534452587061,67.6,24.1,3.9
1268,1268,2017-02-22 20:00:00,11.0,12.0,245.0,25.020000000000003,93.60237175676416,39.3,32.2,3.1
1269,1269,2017-02-22 21:00:00,10.5,12.0,240.0,21.42,90.58531999495692,33.5,34.6,3.8
1270,1270,2017-02-22 22:00:00,10.0,11.5,230.0,25.020000000000003,90.56086989240816,23.8,39.5,3.4
1271,1271,2017-02-22 23:00:00,9.5,11.5,230.0,26.82,87.71665923838698,19.7,44.8,3.1
1272,1272,2017-02-23 00:00:00,9.0,12.0,235.0,29.52,81.87984692510727,14.3,51.5,2.0
1273,1273,2017-02-23 01:00:00,9.0,12.0,230.0,29.52,81.87984692510727,14.5,54.7,1.7
1274,1274,2017-02-23 02:00:00,9.0,11.0,230.0,28.62,87.47625235168276,11.7,52.1,2.3
1275,1275,2017-02-23 03:00:00,9.0,12.0,230.0,32.4,81.87984692510727,12.2,53.7,0.0
1276,1276,2017-02-23 04:00:00,8.5,12.0,230.0,35.28,79.19991734228037,11.6,57.0,0.4
1277,1277,2017-02-23 05:00:00,8.0,12.0,230.0,36.18000000000001,76.51998775945347,17.7,52.4,3.1
1278,1278,2017-02-23 06:00:00,8.0,11.5,230.0,38.88000000000001,79.13501997324224,30.7,43.3,3.2
1279,1279,2017-02-23 07:00:00,7.5,12.0,230.0,40.68000000000001,73.99612941609016,39.2,46.6,0.8
1280,1280,2017-02-23 08:00:00,7.0,11.5,245.0,48.24,73.91480009972257,46.2,47.0,5.5
1281,1281,2017-02-23 09:00:00,4.5,10.5,255.0,56.52,66.55191720746528,46.8,54.8,5.5
1282,1282,2017-02-23 10:00:00,3.0,11.0,250.0,58.32,57.79527638318065,36.3,52.7,4.7
1283,1283,2017-02-23 11:00:00,2.5,11.0,255.0,61.2,55.81334069024503,36.4,48.7,1.8
1284,1284,2017-02-23 12:00:00,2.5,11.0,255.0,62.1,55.81334069024503,47.0,44.8,4.2
1285,1285,2017-02-23 13:00:00,1.5,11.0,260.0,54.72,51.97080638138317,40.5,44.0,7.8
1286,1286,2017-02-23 14:00:00,1.0,11.0,265.0,56.52,50.110207765456934,43.6,42.4,3.3
1287,1287,2017-02-23 15:00:00,0.5,11.0,270.0,57.42,48.364482320996075,43.5,45.6,2.8
1288,1288,2017-02-23 16:00:00,0.5,10.0,270.0,51.84,51.69715406475953,49.5,47.5,1.4
1289,1289,2017-02-23 17:00:00,1.0,9.5,280.0,56.52,55.423764446724384,54.8,49.3,2.9
1290,1290,2017-02-23 18:00:00,2.0,9.0,280.0,41.58000000000001,61.53830731212603,53.2,43.9,3.8
1291,1291,2017-02-23 19:00:00,2.0,8.0,285.0,42.48,65.84877141625768,43.1,50.3,1.0
1292,1292,2017-02-23 20:00:00,2.0,7.5,290.0,35.28,68.17405041809653,39.8,53.3,1.5
1293,1293,2017-02-23 21:00:00,2.0,7.0,280.0,32.580000000000005,70.49932941993539,37.5,51.7,3.6
1294,1294,2017-02-23 22:00:00,2.0,7.0,280.0,29.52,70.49932941993539,35.3,52.6,1.9
1295,1295,2017-02-23 23:00:00,2.0,6.0,280.0,28.62,75.51970904923691,40.0,47.7,1.4
1296,1296,2017-02-24 00:00:00,2.0,6.0,285.0,27.72,75.51970904923691,32.8,52.8,0.0
1297,1297,2017-02-24 01:00:00,2.0,6.0,275.0,24.12,75.51970904923691,34.9,49.1,1.4
1298,1298,2017-02-24 02:00:00,1.5,6.0,280.0,22.32,72.90948800560659,23.3,54.3,0.5
1299,1299,2017-02-24 03:00:00,1.0,6.0,265.0,24.12,70.29926696197629,25.2,52.0,0.3
1300,1300,2017-02-24 04:00:00,1.0,6.0,280.0,24.12,70.29926696197629,33.1,45.6,1.7
1301,1301,2017-02-24 05:00:00,1.0,5.0,280.0,24.12,75.34718120971063,41.7,40.9,4.3
1302,1302,2017-02-24 06:00:00,1.0,5.0,270.0,18.54,75.34718120971063,75.7,26.3,5.7
1303,1303,2017-02-24 07:00:00,0.0,5.0,275.0,21.42,70.09733303419111,97.6,16.1,9.0
1304,1304,2017-02-24 08:00:00,0.0,5.5,285.0,20.34,67.74923373923122,104.6,16.4,7.2
1305,1305,2017-02-24 09:00:00,1.0,6.5,300.0,25.020000000000003,67.96259874480509,73.9,28.7,11.4
1306,1306,2017-02-24 10:00:00,0.0,7.0,300.0,22.14,61.05341479292628,67.0,38.2,4.4
1307,1307,2017-02-24 11:00:00,0.0,8.0,310.0,17.64,57.02596589159234,70.3,31.6,17.2
1308,1308,2017-02-24 12:00:00,0.0,8.5,295.0,19.44,55.15950450064788,74.4,34.5,9.7
1309,1309,2017-02-24 13:00:00,0.0,9.0,295.0,16.56,53.42855053688721,77.0,35.2,10.6
1310,1310,2017-02-24 14:00:00,-0.5,9.0,300.0,16.56,51.421645336439724,88.2,29.8,8.2
1311,1311,2017-02-24 15:00:00,-1.0,9.5,290.0,16.56,47.94085931247609,93.6,29.8,12.7
1312,1312,2017-02-24 16:00:00,-1.0,9.5,295.0,13.86,47.94085931247609,115.4,21.8,0.0
1313,1313,2017-02-24 17:00:00,-1.0,9.0,295.0,12.06,49.55024756317604,132.39999,19.0,11.1
1314,1314,2017-02-24 18:00:00,-1.0,8.5,245.0,11.16,51.2856264905537,132.89999,11.2,13.2
1315,1315,2017-02-24 19:00:00,-1.0,8.0,225.0,12.06,53.021005417931356,122.5,7.3,12.0
1316,1316,2017-02-24 20:00:00,-1.0,7.0,220.0,12.06,56.765604683887005,130.2,3.4,21.0
1317,1317,2017-02-24 21:00:00,-1.0,7.0,220.0,11.16,56.765604683887005,119.0,4.9,19.6
1318,1318,2017-02-24 22:00:00,-1.0,6.0,235.0,9.36,60.807981934065246,84.9,15.8,14.4
1319,1319,2017-02-24 23:00:00,-1.0,6.5,215.0,10.260000000000002,58.78679330897614,97.6,8.9,13.1
1320,1320,2017-02-25 00:00:00,0.5,7.0,220.0,13.86,63.3396726602801,63.1,29.3,8.2
1321,1321,2017-02-25 01:00:00,2.5,7.0,215.0,16.56,73.094935782288,54.2,34.4,6.5
1322,1322,2017-02-25 02:00:00,4.5,7.5,225.0,16.56,81.28491303400597,42.3,39.9,4.0
1323,1323,2017-02-25 03:00:00,5.0,8.0,220.0,13.86,81.35254712725947,43.2,37.2,6.6
1324,1324,2017-02-25 04:00:00,5.0,8.0,210.0,13.86,81.35254712725947,45.8,34.4,3.5
1325,1325,2017-02-25 05:00:00,6.0,8.0,220.0,19.44,87.19415400994987,47.9,34.9,4.6
1326,1326,2017-02-25 06:00:00,6.0,9.0,210.0,18.36,81.48642001785869,62.3,30.6,4.4
1327,1327,2017-02-25 07:00:00,6.0,9.0,220.0,22.32,81.48642001785869,57.5,35.5,4.0
1328,1328,2017-02-25 08:00:00,6.0,9.0,210.0,25.020000000000003,81.48642001785869,68.3,24.3,7.3
1329,1329,2017-02-25 09:00:00,6.0,9.0,220.0,25.020000000000003,81.48642001785869,66.5,31.0,10.0
1330,1330,2017-02-25 10:00:00,6.0,10.0,230.0,26.82,76.19307463946734,47.4,45.1,4.3
1331,1331,2017-02-25 11:00:00,6.0,10.0,235.0,31.5,76.19307463946734,42.9,50.5,5.0
1332,1332,2017-02-25 12:00:00,6.0,10.5,230.0,26.82,73.73717052332077,45.6,49.9,7.5
1333,1333,2017-02-25 13:00:00,6.0,11.0,230.0,26.82,71.2812664071742,44.2,53.4,7.3
1334,1334,2017-02-25 14:00:00,6.0,11.0,220.0,24.12,71.2812664071742,48.4,54.4,10.3
1335,1335,2017-02-25 15:00:00,6.0,11.0,230.0,26.82,71.2812664071742,38.6,58.5,7.0
1336,1336,2017-02-25 16:00:00,7.0,10.0,225.0,24.12,81.61891574974695,42.0,52.4,8.8
1337,1337,2017-02-25 17:00:00,7.0,10.0,225.0,23.22,81.61891574974695,64.2,35.2,8.2
1338,1338,2017-02-25 18:00:00,7.0,10.0,230.0,24.12,81.61891574974695,51.1,39.6,6.0
1339,1339,2017-02-25 19:00:00,7.0,10.0,230.0,27.72,81.61891574974695,46.8,46.5,7.1
1340,1340,2017-02-25 20:00:00,7.0,10.0,225.0,23.22,81.61891574974695,47.9,45.5,6.9
1341,1341,2017-02-25 21:00:00,7.0,10.0,220.0,24.12,81.61891574974695,50.1,41.3,3.4
1342,1342,2017-02-25 22:00:00,7.0,10.0,230.0,32.580000000000005,81.61891574974695,28.7,59.2,5.5
1343,1343,2017-02-25 23:00:00,7.0,10.0,230.0,28.62,81.61891574974695,24.7,61.3,1.9
1344,1344,2017-02-26 00:00:00,7.5,10.0,230.0,25.92,84.50107659897556,27.7,57.6,2.7
1345,1345,2017-02-26 01:00:00,8.0,10.0,230.0,23.22,87.38323744820416,34.3,50.9,2.9
1346,1346,2017-02-26 02:00:00,8.0,10.0,225.0,18.36,87.38323744820416,21.8,55.9,0.5
1347,1347,2017-02-26 03:00:00,8.5,10.0,220.0,18.36,90.44362637321021,29.2,48.3,1.9
1348,1348,2017-02-26 04:00:00,9.0,11.0,225.0,18.36,87.47625235168276,19.1,56.3,2.6
1349,1349,2017-02-26 05:00:00,9.0,11.0,230.0,25.92,87.47625235168276,15.7,59.2,0.1
1350,1350,2017-02-26 06:00:00,9.0,11.0,230.0,21.42,87.47625235168276,17.6,54.8,2.7
1351,1351,2017-02-26 07:00:00,9.0,11.0,230.0,19.44,87.47625235168276,29.4,44.6,3.2
1352,1352,2017-02-26 08:00:00,9.0,11.5,225.0,16.56,84.67804963839501,36.8,36.4,6.2
1353,1353,2017-02-26 09:00:00,9.0,12.0,210.0,19.44,81.87984692510727,56.2,28.7,5.8
1354,1354,2017-02-26 10:00:00,8.5,12.5,225.0,26.82,76.60052865437926,44.6,37.4,5.2
1355,1355,2017-02-26 11:00:00,7.0,12.5,230.0,27.72,69.20328523674965,28.4,59.5,0.0
1356,1356,2017-02-26 12:00:00,6.0,12.0,230.0,34.38,66.72095597537266,28.6,59.7,5.4
1357,1357,2017-02-26 13:00:00,6.0,12.0,235.0,35.28,66.72095597537266,25.6,67.0,4.4
1358,1358,2017-02-26 14:00:00,6.0,12.0,235.0,36.18000000000001,66.72095597537266,28.3,67.8,2.6
1359,1359,2017-02-26 15:00:00,6.5,12.0,225.0,36.18000000000001,69.09661352404974,38.3,61.2,1.6
1360,1360,2017-02-26 16:00:00,7.0,11.0,220.0,27.72,76.35732912671828,48.7,49.1,6.1
1361,1361,2017-02-26 17:00:00,7.0,11.0,220.0,25.92,76.35732912671828,49.9,46.6,5.6
1362,1362,2017-02-26 18:00:00,7.0,11.0,220.0,31.680000000000003,76.35732912671828,53.0,47.7,4.4
1363,1363,2017-02-26 19:00:00,8.0,11.0,215.0,28.62,81.750052187031,58.7,43.9,5.8
1364,1364,2017-02-26 20:00:00,8.0,11.0,215.0,27.72,81.750052187031,55.1,41.0,8.6
1365,1365,2017-02-26 21:00:00,8.0,11.0,210.0,26.82,81.750052187031,47.4,43.1,2.8
1366,1366,2017-02-26 22:00:00,9.0,10.0,210.0,29.52,93.50401529821623,47.9,42.7,0.8
1367,1367,2017-02-26 23:00:00,9.0,10.0,210.0,23.22,93.50401529821623,39.2,48.7,0.0
1368,1368,2017-02-27 00:00:00,9.0,10.0,210.0,22.32,93.50401529821623,37.4,47.5,0.0
1369,1369,2017-02-27 01:00:00,8.0,10.0,215.0,19.44,87.38323744820416,35.0,53.1,0.0
1370,1370,2017-02-27 02:00:00,7.5,9.5,215.0,14.76,87.33622344478512,32.1,56.8,1.9
1371,1371,2017-02-27 03:00:00,7.0,9.5,210.0,16.56,84.45406259555652,29.3,57.6,0.2
1372,1372,2017-02-27 04:00:00,7.0,9.0,205.0,17.46,87.28920944136608,38.1,50.7,0.7
1373,1373,2017-02-27 05:00:00,7.0,9.0,205.0,17.46,87.28920944136608,57.2,39.1,0.0
1374,1374,2017-02-27 06:00:00,7.0,9.0,195.0,16.56,87.28920944136608,86.9,22.7,3.1
1375,1375,2017-02-27 07:00:00,6.5,9.0,210.0,20.34,84.38781472961239,109.5,14.7,10.9
1376,1376,2017-02-27 08:00:00,7.0,10.0,200.0,20.34,81.61891574974695,110.1,15.8,2.9
1377,1377,2017-02-27 09:00:00,7.0,10.0,195.0,21.42,81.61891574974695,93.6,17.2,7.0
1378,1378,2017-02-27 10:00:00,6.5,9.5,220.0,26.82,81.74114204041672,76.6,30.9,7.5
1379,1379,2017-02-27 11:00:00,6.0,9.0,215.0,24.12,81.69361432470862,79.2,28.2,3.6
1380,1380,2017-02-27 12:00:00,5.5,9.0,225.0,22.32,78.7728108833634,69.2,37.2,3.3
1381,1381,2017-02-27 13:00:00,5.0,8.0,205.0,20.34,81.35254712725947,86.0,26.0,2.6
1382,1382,2017-02-27 14:00:00,4.0,8.0,225.0,23.22,75.85970079465399,79.8,34.5,3.9
1383,1383,2017-02-27 15:00:00,4.5,8.5,215.0,27.9,76.12323392221569,80.8,30.9,7.2
1384,1384,2017-02-27 16:00:00,2.5,7.5,245.0,33.480000000000004,70.79469245458884,71.2,40.4,0.0
1385,1385,2017-02-27 17:00:00,2.0,6.0,240.0,25.92,75.51970904923691,67.9,42.0,3.8
1386,1386,2017-02-27 18:00:00,2.0,6.5,235.0,22.14,73.00951923458615,88.7,37.1,4.5
1387,1387,2017-02-27 19:00:00,1.5,6.0,230.0,19.44,72.90948800560659,69.7,40.7,4.0
1388,1388,2017-02-27 20:00:00,2.0,5.0,245.0,25.92,80.94248273904773,51.4,51.0,3.0
1389,1389,2017-02-27 21:00:00,2.0,5.0,225.0,16.56,80.94248273904773,52.4,45.2,1.3
1390,1390,2017-02-27 22:00:00,1.5,5.0,230.0,22.32,78.14483197437917,37.0,55.7,1.8
1391,1391,2017-02-27 23:00:00,1.0,5.0,230.0,21.42,75.34718120971063,35.4,55.8,0.0
1392,1392,2017-02-28 00:00:00,1.0,4.0,230.0,15.66,80.80291704368436,28.9,57.8,0.3
1393,1393,2017-02-28 01:00:00,1.0,4.0,240.0,10.260000000000002,80.80291704368436,43.6,46.2,0.7
1394,1394,2017-02-28 02:00:00,1.0,4.0,245.0,15.66,80.80291704368436,31.5,55.7,0.0
1395,1395,2017-02-28 03:00:00,1.0,4.0,245.0,24.12,80.80291704368436,21.8,60.9,0.3
1396,1396,2017-02-28 04:00:00,1.0,3.0,245.0,21.24,86.70294685196764,27.9,54.5,0.7
1397,1397,2017-02-28 05:00:00,1.0,3.0,250.0,21.42,86.70294685196764,37.2,51.5,0.1
1398,1398,2017-02-28 06:00:00,1.0,3.0,240.0,14.76,86.70294685196764,83.5,25.5,6.9
1399,1399,2017-02-28 07:00:00,1.0,3.0,235.0,19.44,86.70294685196764,109.6,17.1,7.1
1400,1400,2017-02-28 08:00:00,1.0,4.0,245.0,19.44,80.80291704368436,83.9,22.3,6.1
1401,1401,2017-02-28 09:00:00,1.0,5.0,250.0,22.32,75.34718120971063,94.0,22.2,8.0
1402,1402,2017-02-28 10:00:00,1.5,6.5,240.0,16.56,70.5728197884354,90.0,25.8,8.0
1403,1403,2017-02-28 11:00:00,1.0,7.5,255.0,23.22,63.461390815162666,71.3,30.1,8.6
1404,1404,2017-02-28 12:00:00,0.0,8.0,250.0,28.62,57.02596589159234,67.6,36.1,7.1
1405,1405,2017-02-28 13:00:00,0.0,8.0,250.0,27.72,57.02596589159234,67.9,40.7,2.2
1406,1406,2017-02-28 14:00:00,-0.5,8.0,255.0,30.6,55.02348565476185,65.8,39.2,0.0
1407,1407,2017-02-28 15:00:00,1.5,6.0,235.0,24.12,72.90948800560659,66.9,41.2,0.0
1408,1408,2017-02-28 16:00:00,3.0,5.5,235.0,25.020000000000003,83.9916366512643,65.1,36.7,6.9
1409,1409,2017-02-28 17:00:00,3.0,6.0,240.0,18.54,81.08059704360663,76.9,27.7,4.0
1410,1410,2017-02-28 18:00:00,3.5,6.0,235.0,20.52,84.04074970227896,70.1,26.9,5.0
1411,1411,2017-02-28 19:00:00,4.0,7.0,235.0,22.14,81.21727894075245,58.8,30.5,4.5
1412,1412,2017-02-28 20:00:00,4.0,8.0,240.0,25.020000000000003,75.85970079465399,48.6,42.3,4.9
1413,1413,2017-02-28 21:00:00,4.0,8.0,245.0,30.6,75.85970079465399,44.4,45.5,5.7
1414,1414,2017-02-28 22:00:00,4.0,8.5,255.0,31.680000000000003,73.37681075591293,42.5,45.4,4.1
1415,1415,2017-02-28 23:00:00,3.5,8.5,265.0,33.480000000000004,70.79573068778058,35.2,47.9,2.7
1416,1416,2017-03-01 00:00:00,3.0,8.0,265.0,31.5,70.69754065838923,31.3,51.6,1.8
1417,1417,2017-03-01 01:00:00,2.0,7.5,270.0,26.82,68.17405041809653,29.6,53.6,1.1
1418,1418,2017-03-01 02:00:00,2.5,7.0,250.0,19.44,73.094935782288,30.6,46.0,1.5
1419,1419,2017-03-01 03:00:00,4.0,7.0,255.0,18.54,81.21727894075245,30.2,41.8,3.2
1420,1420,2017-03-01 04:00:00,4.0,7.0,260.0,19.44,81.21727894075245,38.5,36.2,3.9
1421,1421,2017-03-01 05:00:00,4.0,7.0,265.0,24.12,81.43030157780264,57.3,33.1,4.1
1422,1422,2017-03-01 06:00:00,4.5,6.5,260.0,15.66,87.04947947456672,81.8,19.1,8.1
1423,1423,2017-03-01 07:00:00,4.0,7.0,240.0,16.740000000000002,81.21727894075245,88.7,18.0,7.0
1424,1424,2017-03-01 08:00:00,4.0,7.0,240.0,16.56,81.21727894075245,92.5,20.2,7.4
1425,1425,2017-03-01 09:00:00,4.0,8.0,245.0,15.66,75.85970079465399,85.6,20.4,7.2
1426,1426,2017-03-01 10:00:00,3.0,8.5,240.0,17.46,68.38360825916502,80.9,25.6,9.5
1427,1427,2017-03-01 11:00:00,3.0,9.0,240.0,17.46,66.06967585994083,68.2,35.7,6.9
1428,1428,2017-03-01 12:00:00,3.0,9.5,230.0,20.52,63.92373784175088,67.0,34.2,9.1
1429,1429,2017-03-01 13:00:00,3.5,9.0,225.0,21.42,68.48179828855636,74.7,31.7,8.3
1430,1430,2017-03-01 14:00:00,4.0,10.0,220.0,16.56,66.28866247288971,74.1,28.4,10.3
1431,1431,2017-03-01 15:00:00,4.5,9.0,230.0,19.44,73.46056287589491,103.3,20.4,12.8
1432,1432,2017-03-01 16:00:00,4.5,9.0,225.0,16.56,73.46056287589491,95.1,29.8,8.2
1433,1433,2017-03-01 17:00:00,5.0,8.5,220.0,15.66,78.68987608093867,92.2,25.4,5.8
1434,1434,2017-03-01 18:00:00,5.0,8.0,230.0,15.66,81.35254712725947,92.3,29.0,7.1
1435,1435,2017-03-01 19:00:00,6.0,8.0,230.0,12.96,87.19415400994987,93.8,18.9,10.8
1436,1436,2017-03-01 20:00:00,6.0,8.0,230.0,15.66,87.19415400994987,74.1,22.7,7.5
1437,1437,2017-03-01 21:00:00,6.0,8.0,230.0,21.24,87.19415400994987,55.0,36.8,7.1
1438,1438,2017-03-01 22:00:00,3.5,8.0,250.0,43.56,73.27862072652161,31.8,56.6,4.8
1439,1439,2017-03-01 23:00:00,2.0,7.0,250.0,43.56,70.49932941993539,32.7,54.7,2.7
1440,1440,2017-03-02 00:00:00,0.5,7.0,250.0,37.98,63.3396726602801,26.7,60.7,4.3
1441,1441,2017-03-02 01:00:00,-0.5,7.0,250.0,41.58000000000001,58.90950973840664,20.1,70.6,3.0
1442,1442,2017-03-02 02:00:00,0.0,6.0,250.0,38.88,65.40113444427135,12.3,72.5,3.2
1443,1443,2017-03-02 03:00:00,0.5,7.0,250.0,40.68000000000001,63.3396726602801,13.1,74.1,1.1
1444,1444,2017-03-02 04:00:00,1.0,6.5,250.0,36.18000000000001,67.96259874480509,15.3,72.3,1.3
1445,1445,2017-03-02 05:00:00,1.0,6.0,250.0,33.480000000000004,70.29926696197629,21.6,66.1,0.7
1446,1446,2017-03-02 06:00:00,0.0,6.0,250.0,36.18000000000001,65.40113444427135,37.9,55.1,6.3
1447,1447,2017-03-02 07:00:00,0.0,7.0,250.0,36.18000000000001,61.05341479292628,68.8,39.3,10.6
1448,1448,2017-03-02 08:00:00,0.5,8.0,250.0,37.08000000000001,59.16140849714189,58.7,40.2,8.1
1449,1449,2017-03-02 09:00:00,1.0,9.0,260.0,37.08000000000001,57.28435594611177,52.1,43.1,0.0
1450,1450,2017-03-02 10:00:00,1.5,10.0,270.0,39.96,55.55198061536532,60.8,40.5,5.8
1451,1451,2017-03-02 11:00:00,1.5,10.0,265.0,35.28,55.55198061536532,45.4,44.3,6.7
1452,1452,2017-03-02 12:00:00,1.5,11.0,260.0,32.580000000000005,51.97080638138317,52.9,45.1,6.8
1453,1453,2017-03-02 13:00:00,1.0,11.5,255.0,27.72,48.50727536308342,60.1,43.7,7.9
1454,1454,2017-03-02 14:00:00,0.0,12.0,255.0,30.6,43.63626211995658,53.7,46.0,12.1
1455,1455,2017-03-02 15:00:00,-1.0,12.0,255.0,28.800000000000004,40.667888320216896,61.1,42.0,9.5
1456,1456,2017-03-02 16:00:00,-5.0,11.0,250.0,32.580000000000005,32.27617555613823,71.2,43.2,0.0
1457,1457,2017-03-02 17:00:00,-4.5,10.0,245.0,17.46,35.75813976064274,83.1,32.3,8.0
1458,1458,2017-03-02 18:00:00,0.0,10.0,220.0,17.46,49.94732200455658,82.8,24.0,0.0
1459,1459,2017-03-02 19:00:00,2.0,9.0,225.0,19.44,61.53830731212603,68.8,31.4,8.4
1460,1460,2017-03-02 20:00:00,3.5,8.0,230.0,17.46,73.27862072652161,87.2,18.0,8.7
1461,1461,2017-03-02 21:00:00,4.0,8.0,205.0,16.56,75.85970079465399,88.6,15.8,12.1
1462,1462,2017-03-02 22:00:00,4.0,8.0,195.0,12.06,75.85970079465399,82.8,19.5,6.4
1463,1463,2017-03-02 23:00:00,4.0,7.0,170.0,11.16,81.21727894075245,69.4,20.6,8.4
1464,1464,2017-03-03 00:00:00,4.0,8.0,180.0,11.16,75.85970079465399,60.2,26.8,6.9
1465,1465,2017-03-03 01:00:00,4.0,8.0,180.0,11.16,75.85970079465399,48.6,32.5,2.8
1466,1466,2017-03-03 02:00:00,4.0,7.5,155.0,12.06,78.53848986770322,40.8,33.0,2.4
1467,1467,2017-03-03 03:00:00,4.0,7.0,140.0,12.06,81.21727894075245,41.0,30.4,8.2
1468,1468,2017-03-03 04:00:00,4.0,7.0,120.0,12.06,81.21727894075245,41.3,29.1,6.6
1469,1469,2017-03-03 05:00:00,4.0,7.5,130.0,12.96,78.53848986770322,54.1,19.3,6.3
1470,1470,2017-03-03 06:00:00,4.0,8.0,135.0,17.64,75.85970079465399,64.5,16.3,5.4
1471,1471,2017-03-03 07:00:00,5.0,7.0,110.0,14.76,87.09805658818216,64.4,11.8,6.3
1472,1472,2017-03-03 08:00:00,5.0,8.0,125.0,22.32,81.35254712725947,53.7,23.0,5.8
1473,1473,2017-03-03 09:00:00,5.5,8.0,145.0,21.42,84.27335056860468,55.8,22.2,6.8
1474,1474,2017-03-03 10:00:00,6.0,8.0,140.0,15.66,87.19415400994987,0.0,0.0,0.0
1475,1475,2017-03-03 11:00:00,6.5,8.5,135.0,18.54,87.24168172565798,52.3,17.0,0.0
1476,1476,2017-03-03 12:00:00,7.0,10.0,145.0,18.54,81.61891574974695,58.3,15.4,10.5
1477,1477,2017-03-03 13:00:00,8.0,11.0,150.0,17.46,81.750052187031,60.3,17.6,14.1
1478,1478,2017-03-03 14:00:00,8.0,11.0,155.0,21.42,81.750052187031,63.3,18.5,15.5
1479,1479,2017-03-03 15:00:00,8.0,11.0,155.0,18.36,81.750052187031,67.1,15.4,17.0
1480,1480,2017-03-03 16:00:00,7.0,11.0,155.0,17.46,76.35732912671828,72.3,9.9,19.9
1481,1481,2017-03-03 17:00:00,7.0,11.0,155.0,17.46,76.35732912671828,74.5,8.4,16.5
1482,1482,2017-03-03 18:00:00,7.0,11.0,155.0,20.52,76.35732912671828,71.8,6.3,17.8
1483,1483,2017-03-03 19:00:00,7.0,11.0,150.0,17.46,76.35732912671828,75.9,4.6,18.4
1484,1484,2017-03-03 20:00:00,7.5,11.0,145.0,14.76,79.05369065687464,79.2,4.5,19.3
1485,1485,2017-03-03 21:00:00,8.0,11.0,140.0,17.46,81.750052187031,63.2,7.0,18.7
1486,1486,2017-03-03 22:00:00,7.5,11.0,195.0,15.66,79.05369065687464,52.1,17.6,17.1
1487,1487,2017-03-03 23:00:00,7.5,10.0,240.0,7.380000000000001,84.50107659897556,70.2,16.6,9.6
1488,1488,2017-03-04 00:00:00,8.0,9.5,100.0,9.18,90.41861604582628,77.8,11.6,7.4
1489,1489,2017-03-04 01:00:00,7.0,9.0,90.0,4.5,87.28920944136608,76.2,6.9,9.9
1490,1490,2017-03-04 02:00:00,7.0,10.0,210.0,10.260000000000002,81.61891574974695,62.6,15.4,10.4
1491,1491,2017-03-04 03:00:00,7.0,9.5,200.0,10.260000000000002,84.45406259555652,53.1,29.1,3.0
1492,1492,2017-03-04 04:00:00,7.0,9.0,210.0,12.06,87.28920944136608,45.0,35.5,3.5
1493,1493,2017-03-04 05:00:00,6.5,9.0,230.0,9.36,84.38781472961239,33.9,46.5,3.3
1494,1494,2017-03-04 06:00:00,6.0,9.0,235.0,11.16,81.48642001785869,46.6,39.5,2.7
1495,1495,2017-03-04 07:00:00,6.0,9.0,245.0,12.06,81.48642001785869,70.6,26.4,7.5
1496,1496,2017-03-04 08:00:00,6.0,9.0,240.0,13.86,81.48642001785869,65.1,27.9,7.0
1497,1497,2017-03-04 09:00:00,5.0,9.5,245.0,16.56,73.55784723049659,71.5,31.6,8.4
1498,1498,2017-03-04 10:00:00,4.5,10.0,235.0,20.34,68.68857594963252,47.0,49.9,5.9
1499,1499,2017-03-04 11:00:00,3.0,11.0,230.0,21.42,57.79527638318065,48.5,46.6,7.7
1500,1500,2017-03-04 12:00:00,3.0,12.0,235.0,18.36,54.09774945803407,55.7,42.1,7.4
1501,1501,2017-03-04 13:00:00,2.5,12.0,210.0,22.32,52.242610642752474,60.2,43.1,7.6
1502,1502,2017-03-04 14:00:00,3.5,11.0,205.0,25.92,59.90531068586793,54.7,45.4,5.1
1503,1503,2017-03-04 15:00:00,2.5,11.0,205.0,25.020000000000003,55.81334069024503,58.5,43.4,6.4
1504,1504,2017-03-04 16:00:00,3.5,10.5,205.0,23.22,62.04196942803518,67.5,38.0,6.0
1505,1505,2017-03-04 17:00:00,5.5,9.5,200.0,23.22,76.28745472211702,65.4,33.5,6.9
1506,1506,2017-03-04 18:00:00,6.0,9.0,200.0,17.46,81.48642001785869,84.7,21.4,10.3
1507,1507,2017-03-04 19:00:00,6.0,9.0,210.0,16.56,81.48642001785869,94.0,15.1,12.3
1508,1508,2017-03-04 20:00:00,5.0,9.0,230.0,16.56,76.02720503461788,64.0,24.1,7.5
1509,1509,2017-03-04 21:00:00,4.5,8.0,230.0,25.92,78.60612396095672,35.4,41.5,3.7
