"STATION","DATE","SOURCE","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","DEW","TMP","WND"
"03768399999","2019-01-16T05:50:00","4","FM-15","99999","V020","+0070,1","+0090,1","230,1,N,0051,1"
"03768399999","2019-01-16T06:20:00","4","FM-15","99999","V020","+0070,1","+0090,1","220,1,V,0051,1"
"03768399999","2019-01-16T06:50:00","4","FM-15","99999","V020","+0070,1","+0090,1","220,1,N,0051,1"
"03768399999","2019-01-16T07:20:00","4","FM-15","99999","V020","+0070,1","+0090,1","210,1,V,0057,1"
"03768399999","2019-01-16T07:50:00","4","FM-15","99999","V020","+0070,1","+0090,1","210,1,V,0062,1"
"03768399999","2019-01-16T08:20:00","4","FM-15","99999","V020","+0070,1","+0090,1","210,1,V,0067,1"
"03768399999","2019-01-16T08:50:00","4","FM-15","99999","V020","+0070,1","+0090,1","200,1,V,0062,1"
"03768399999","2019-01-16T09:20:00","4","FM-15","99999","V020","+0070,1","+0090,1","210,1,N,0057,1"
"03768399999","2019-01-16T09:50:00","4","FM-15","99999","V020","+0070,1","+0100,1","210,1,N,0051,1"
"03768399999","2019-01-16T10:20:00","4","FM-15","99999","V020","+0070,1","+0090,1","210,1,V,0051,1"
"03768399999","2019-01-16T10:50:00","4","FM-15","99999","V020","+0070,1","+0100,1","210,1,V,0046,1"
"03768399999","2019-01-16T11:20:00","4","FM-15","99999","V020","+0070,1","+0100,1","210,1,V,0051,1"
"03768399999","2019-01-16T11:50:00","4","FM-15","99999","V020","+0070,1","+0100,1","210,1,V,0067,1"
"03768399999","2019-01-16T12:20:00","4","FM-15","99999","V020","+0070,1","+0100,1","210,1,V,0062,1"
"03768399999","2019-01-16T12:50:00","4","FM-15","99999","V020","+0070,1","+0100,1","210,1,V,0057,1"
"03768399999","2019-01-16T13:20:00","4","FM-15","99999","V020","+0070,1","+0090,1","220,1,V,0067,1"
"03768399999","2019-01-16T13:50:00","4","FM-15","99999","V020","+0070,1","+0100,1","210,1,V,0062,1"
"03768399999","2019-01-16T14:20:00","4","FM-15","99999","V020","+0080,1","+0100,1","220,1,N,0057,1"
"03768399999","2019-01-16T14:50:00","4","FM-15","99999","V020","+0080,1","+0100,1","230,1,V,0051,1"
"03768399999","2019-01-16T15:20:00","4","FM-15","99999","V020","+0080,1","+0100,1","230,1,N,0051,1"
"03768399999","2019-01-16T15:50:00","4","FM-15","99999","V020","+0070,1","+0100,1","300,1,N,0113,1"
"03768399999","2019-01-16T16:20:00","4","FM-15","99999","V020","+0050,1","+0070,1","300,1,V,0088,1"
"03768399999","2019-01-16T16:50:00","4","FM-15","99999","V020","+0050,1","+0070,1","290,1,N,0051,1"
"03768399999","2019-01-16T17:20:00","4","FM-15","99999","V020","+0050,1","+0060,1","300,1,N,0036,1"
"03768399999","2019-01-16T17:50:00","4","FM-15","99999","V020","+0050,1","+0060,1","290,1,N,0026,1"
"03768399999","2019-01-16T18:20:00","4","FM-15","99999","V020","+0050,1","+0060,1","280,1,N,0036,1"
"03768399999","2019-01-16T18:50:00","4","FM-15","99999","V020","+0050,1","+0070,1","250,1,V,0036,1"
"03768399999","2019-01-16T19:20:00","4","FM-15","99999","V020","+0040,1","+0060,1","260,1,N,0036,1"
"03768399999","2019-01-16T19:50:00","4","FM-15","99999","V020","+0040,1","+0070,1","240,1,N,0041,1"
"03768399999","2019-01-16T20:20:00","4","FM-15","99999","V020","+0040,1","+0060,1","240,1,N,0051,1"
"03768399999","2019-01-16T20:50:00","4","FM-15","99999","V020","+0040,1","+0060,1","240,1,N,0051,1"
"03768399999","2019-01-16T21:20:00","4","FM-15","99999","V020","+0040,1","+0060,1","240,1,N,0046,1"
"03768399999","2019-01-16T21:50:00","4","FM-15","99999","V020","+0040,1","+0060,1","240,1,N,0041,1"
"03768399999","2019-01-16T22:20:00","4","FM-15","99999","V020","+0040,1","+0050,1","240,1,N,0031,1"
"03768399999","2019-01-16T22:50:00","4","FM-15","99999","V020","+0040,1","+0050,1","230,1,N,0036,1"
"03768399999","2019-01-16T23:20:00","4","FM-15","99999","V020","+0030,1","+0050,1","240,1,N,0026,1"
"03768399999","2019-01-16T23:50:00","4","FM-15","99999","V020","+0030,1","+0050,1","230,1,N,0021,1"
"03768399999","2019-01-17T00:20:00","4","FM-15","99999","V020","+0030,1","+0050,1","210,1,N,0026,1"
"03768399999","2019-01-17T00:50:00","4","FM-15","99999","V020","+0030,1","+0050,1","230,1,N,0021,1"
"03768399999","2019-01-17T01:20:00","4","FM-15","99999","V020","+0040,1","+0050,1","230,1,N,0031,1"
"03768399999","2019-01-17T01:50:00","4","FM-15","99999","V020","+0040,1","+0050,1","260,1,N,0031,1"
"03768399999","2019-01-17T02:20:00","4","FM-15","99999","V020","+0040,1","+0060,1","250,1,N,0046,1"
"03768399999","2019-01-17T02:50:00","4","FM-15","99999","V020","+0040,1","+0060,1","280,1,N,0046,1"
"03768399999","2019-01-17T03:20:00","4","FM-15","99999","V020","+0040,1","+0060,1","290,1,N,0046,1"
"03768399999","2019-01-17T03:50:00","4","FM-15","99999","V020","+0040,1","+0060,1","290,1,N,0036,1"
"03768399999","2019-01-17T04:20:00","4","FM-15","99999","V020","+0040,1","+0060,1","300,1,N,0046,1"
"03768399999","2019-01-17T04:50:00","4","FM-15","99999","V020","+0030,1","+0050,1","300,1,N,0051,1"
"03768399999","2019-01-17T05:20:00","4","FM-15","99999","V020","+0030,1","+0050,1","300,1,N,0041,1"
"03768399999","2019-01-17T05:50:00","4","FM-15","99999","V020","+0020,1","+0050,1","300,1,N,0051,1"
"03768399999","2019-01-17T06:20:00","4","FM-15","99999","V020","+0020,1","+0050,1","300,1,N,0051,1"
"03768399999","2019-01-17T06:50:00","4","FM-15","99999","V020","+0020,1","+0050,1","290,1,N,0057,1"
"03768399999","2019-01-17T07:20:00","4","FM-15","99999","V020","+0020,1","+0050,1","290,1,N,0051,1"
"03768399999","2019-01-17T07:50:00","4","FM-15","99999","V020","+0020,1","+0050,1","290,1,N,0051,1"
"03768399999","2019-01-17T08:20:00","4","FM-15","99999","V020","+0010,1","+0040,1","330,1,V,0072,1"
"03768399999","2019-01-17T08:50:00","4","FM-15","99999","V020","+0000,1","+0030,1","310,1,V,0046,1"
"03768399999","2019-01-17T09:20:00","4","FM-15","99999","V020","-0010,1","+0030,1","320,1,V,0041,1"
"03768399999","2019-01-17T09:50:00","4","FM-15","99999","V020","-0020,1","+0030,1","300,1,V,0062,1"
"03768399999","2019-01-17T10:20:00","4","FM-15","99999","V020","-0030,1","+0030,1","300,1,V,0051,1"
"03768399999","2019-01-17T10:50:00","4","FM-15","99999","V020","-0030,1","+0040,1","300,1,V,0057,1"
"03768399999","2019-01-17T11:20:00","4","FM-15","99999","V020","-0040,1","+0040,1","300,1,V,0062,1"
"03768399999","2019-01-17T11:50:00","4","FM-15","99999","V020","-0040,1","+0040,1","300,1,V,0067,1"
"03768399999","2019-01-17T12:20:00","4","FM-15","99999","V020","-0030,1","+0040,1","300,1,N,0072,1"
"03768399999","2019-01-17T12:50:00","4","FM-15","99999","V020","-0040,1","+0050,1","300,1,V,0072,1"
"03768399999","2019-01-17T13:20:00","4","FM-15","99999","V020","-0040,1","+0050,1","300,1,V,0062,1"
"03768399999","2019-01-17T13:50:00","4","FM-15","99999","V020","-0040,1","+0050,1","300,1,N,0077,1"
"03768399999","2019-01-17T14:20:00","4","FM-15","99999","V020","-0040,1","+0050,1","300,1,N,0082,1"
"03768399999","2019-01-17T14:50:00","4","FM-15","99999","V020","-0040,1","+0050,1","300,1,N,0072,1"
"03768399999","2019-01-17T15:20:00","4","FM-15","99999","V020","-0040,1","+0050,1","300,1,N,0077,1"
"03768399999","2019-01-17T15:50:00","4","FM-15","99999","V020","-0040,1","+0050,1","300,1,N,0051,1"
"03768399999","2019-01-17T16:20:00","4","FM-15","99999","V020","-0040,1","+0050,1","300,1,N,0057,1"
"03768399999","2019-01-17T16:50:00","4","FM-15","99999","V020","-0030,1","+0050,1","290,1,N,0051,1"
"03768399999","2019-01-17T17:20:00","4","FM-15","99999","V020","-0030,1","+0040,1","300,1,N,0046,1"
"03768399999","2019-01-17T17:50:00","4","FM-15","99999","V020","-0030,1","+0040,1","300,1,N,0046,1"
"03768399999","2019-01-17T18:20:00","4","FM-15","99999","V020","-0030,1","+0040,1","290,1,N,0046,1"
"03768399999","2019-01-17T18:50:00","4","FM-15","99999","V020","-0030,1","+0040,1","300,1,N,0046,1"
"03768399999","2019-01-17T19:20:00","4","FM-15","99999","V020","-0030,1","+0040,1","300,1,V,0041,1"
"03768399999","2019-01-17T19:50:00","4","FM-15","99999","V020","-0040,1","+0030,1","290,1,V,0021,1"
"03768399999","2019-01-17T20:20:00","4","FM-15","99999","V020","-0030,1","+0030,1","280,1,N,0036,1"
"03768399999","2019-01-17T20:50:00","4","FM-15","99999","V020","-0030,1","+0040,1","300,1,N,0036,1"
"03768399999","2019-01-17T21:20:00","4","FM-15","99999","V020","-0030,1","+0040,1","290,1,N,0041,1"
"03768399999","2019-01-17T21:50:00","4","FM-15","99999","V020","-0030,1","+0030,1","290,1,N,0031,1"
"03768399999","2019-01-17T22:20:00","4","FM-15","99999","V020","-0030,1","+0030,1","290,1,V,0021,1"
"03768399999","2019-01-17T22:50:00","4","FM-15","99999","V020","-0030,1","+0030,1","290,1,N,0021,1"
"03768399999","2019-01-17T23:20:00","4","FM-15","99999","V020","-0030,1","+0020,1","270,1,N,0026,1"
"03768399999","2019-01-17T23:50:00","4","FM-15","99999","V020","-0030,1","+0020,1","250,1,N,0021,1"
"03768399999","2019-01-18T00:20:00","4","FM-15","99999","V020","-0030,1","+0020,1","230,1,N,0026,1"
"03768399999","2019-01-18T00:50:00","4","FM-15","99999","V020","-0030,1","+0020,1","999,9,V,0015,1"
"03768399999","2019-01-18T01:20:00","4","FM-15","99999","V020","-0030,1","+0020,1","240,1,N,0021,1"
"03768399999","2019-01-18T01:50:00","4","FM-15","99999","V020","-0030,1","+0020,1","220,1,N,0031,1"
"03768399999","2019-01-18T02:20:00","4","FM-15","99999","V020","-0030,1","+0020,1","230,1,N,0026,1"
"03768399999","2019-01-18T02:50:00","4","FM-15","99999","V020","-0030,1","+0020,1","230,1,N,0021,1"
"03768399999","2019-01-18T03:20:00","4","FM-15","99999","V020","-0030,1","+0010,1","220,1,N,0031,1"
"03768399999","2019-01-18T03:50:00","4","FM-15","99999","V020","-0030,1","+0010,1","230,1,N,0015,1"
"03768399999","2019-01-18T04:20:00","4","FM-15","99999","V020","-0030,1","+0010,1","220,1,N,0015,1"
"03768399999","2019-01-18T04:50:00","4","FM-15","99999","V020","-0030,1","+0020,1","220,1,N,0021,1"
"03768399999","2019-01-18T05:20:00","4","FM-15","99999","V020","-0030,1","+0020,1","999,9,V,0005,1"
"03768399999","2019-01-18T05:50:00","4","FM-15","99999","V020","-0030,1","+0020,1","999,9,C,0000,1"
"03768399999","2019-01-18T06:20:00","4","FM-15","99999","V020","-0030,1","+0010,1","999,9,V,0005,1"
"03768399999","2019-01-18T06:50:00","4","FM-15","99999","V020","-0010,1","+0020,1","999,9,V,0005,1"
"03768399999","2019-01-18T07:20:00","4","FM-15","99999","V020","-0020,1","+0010,1","080,1,N,0026,1"
"03768399999","2019-01-18T07:50:00","4","FM-15","99999","V020","-0020,1","+0020,1","999,9,V,0010,1"
"03768399999","2019-01-18T08:20:00","4","FM-15","99999","V020","-0030,1","+0030,1","160,1,V,0026,1"
"03768399999","2019-01-18T08:50:00","4","FM-15","99999","V020","-0030,1","+0030,1","160,1,V,0021,1"
"03768399999","2019-01-18T09:20:00","4","FM-15","99999","V020","-0030,1","+0020,1","090,1,N,0026,1"
"03768399999","2019-01-18T09:50:00","4","FM-15","99999","V020","-0020,1","+0020,1","090,1,N,0026,1"
"03768399999","2019-01-18T10:20:00","4","FM-15","99999","V020","-0020,1","+0030,1","080,1,N,0031,1"
"03768399999","2019-01-18T10:50:00","4","FM-15","99999","V020","-0010,1","+0050,1","120,1,V,0026,1"
"03768399999","2019-01-18T11:20:00","4","FM-15","99999","V020","+0000,1","+0050,1","130,1,N,0036,1"
"03768399999","2019-01-18T11:50:00","4","FM-15","99999","V020","+0000,1","+0060,1","130,1,N,0036,1"
"03768399999","2019-01-18T12:20:00","4","FM-15","99999","V020","+0000,1","+0070,1","150,1,V,0041,1"
"03768399999","2019-01-18T12:50:00","4","FM-15","99999","V020","+0000,1","+0070,1","170,1,V,0046,1"
"03768399999","2019-01-18T13:20:00","4","FM-15","99999","V020","+0000,1","+0070,1","150,1,N,0046,1"
"03768399999","2019-01-18T13:50:00","4","FM-15","99999","V020","-0010,1","+0070,1","180,1,V,0051,1"
"03768399999","2019-01-18T14:20:00","4","FM-15","99999","V020","-0010,1","+0070,1","160,1,V,0057,1"
"03768399999","2019-01-18T14:50:00","4","FM-15","99999","V020","-0010,1","+0070,1","160,1,V,0046,1"
"03768399999","2019-01-18T15:20:00","4","FM-15","99999","V020","-0010,1","+0060,1","160,1,V,0041,1"
"03768399999","2019-01-18T15:50:00","4","FM-15","99999","V020","-0010,1","+0060,1","150,1,N,0051,1"
"03768399999","2019-01-18T16:20:00","4","FM-15","99999","V020","-0010,1","+0060,1","150,1,N,0057,1"
"03768399999","2019-01-18T16:50:00","4","FM-15","99999","V020","-0010,1","+0060,1","160,1,V,0041,1"
"03768399999","2019-01-18T17:20:00","4","FM-15","99999","V020","-0010,1","+0060,1","170,1,V,0046,1"
"03768399999","2019-01-18T17:50:00","4","FM-15","99999","V020","-0010,1","+0050,1","150,1,N,0041,1"
"03768399999","2019-01-18T18:20:00","4","FM-15","99999","V020","-0010,1","+0050,1","140,1,V,0041,1"
"03768399999","2019-01-18T18:50:00","4","FM-15","99999","V020","-0010,1","+0050,1","140,1,V,0041,1"
"03768399999","2019-01-18T19:20:00","4","FM-15","99999","V020","-0010,1","+0040,1","130,1,N,0041,1"
"03768399999","2019-01-18T19:50:00","4","FM-15","99999","V020","-0010,1","+0040,1","130,1,V,0036,1"
"03768399999","2019-01-18T20:20:00","4","FM-15","99999","V020","-0010,1","+0040,1","130,1,V,0036,1"
"03768399999","2019-01-18T20:50:00","4","FM-15","99999","V020","-0010,1","+0040,1","120,1,N,0031,1"
"03768399999","2019-01-18T21:20:00","4","FM-15","99999","V020","-0010,1","+0040,1","130,1,N,0036,1"
"03768399999","2019-01-18T21:50:00","4","FM-15","99999","V020","-0010,1","+0040,1","130,1,N,0031,1"
"03768399999","2019-01-18T22:20:00","4","FM-15","99999","V020","-0010,1","+0030,1","110,1,N,0031,1"
"03768399999","2019-01-18T22:50:00","4","FM-15","99999","V020","-0010,1","+0030,1","090,1,N,0031,1"
"03768399999","2019-01-18T23:20:00","4","FM-15","99999","V020","-0010,1","+0030,1","090,1,V,0021,1"
"03768399999","2019-01-18T23:50:00","4","FM-15","99999","V020","-0010,1","+0030,1","100,1,N,0031,1"
"03768399999","2019-01-19T00:20:00","4","FM-15","99999","V020","-0010,1","+0030,1","110,1,V,0026,1"
"03768399999","2019-01-19T00:50:00","4","FM-15","99999","V020","-0010,1","+0030,1","100,1,N,0031,1"
"03768399999","2019-01-19T01:20:00","4","FM-15","99999","V020","-0010,1","+0030,1","100,1,N,0031,1"
"03768399999","2019-01-19T01:50:00","4","FM-15","99999","V020","-0010,1","+0030,1","120,1,N,0031,1"
"03768399999","2019-01-19T02:20:00","4","FM-15","99999","V020","-0010,1","+0030,1","120,1,V,0031,1"
"03768399999","2019-01-19T02:50:00","4","FM-15","99999","V020","+0000,1","+0030,1","110,1,N,0041,1"
"03768399999","2019-01-19T03:20:00","4","FM-15","99999","V020","+0000,1","+0030,1","110,1,N,0031,1"
"03768399999","2019-01-19T03:50:00","4","FM-15","99999","V020","+0000,1","+0040,1","120,1,N,0036,1"
"03768399999","2019-01-19T04:20:00","4","FM-15","99999","V020","+0000,1","+0040,1","120,1,N,0036,1"
"03768399999","2019-01-19T04:50:00","4","FM-15","99999","V020","+0000,1","+0040,1","130,1,V,0041,1"
"03768399999","2019-01-19T05:20:00","4","FM-15","99999","V020","+0000,1","+0040,1","110,1,N,0041,1"
"03768399999","2019-01-19T05:50:00","4","FM-15","99999","V020","+0000,1","+0040,1","110,1,N,0046,1"
"03768399999","2019-01-19T06:20:00","4","FM-15","99999","V020","+0000,1","+0040,1","100,1,N,0031,1"
"03768399999","2019-01-19T06:50:00","4","FM-15","99999","V020","+0000,1","+0040,1","100,1,N,0036,1"
"03768399999","2019-01-19T07:20:00","4","FM-15","99999","V020","+0000,1","+0040,1","100,1,N,0041,1"
"03768399999","2019-01-19T07:50:00","4","FM-15","99999","V020","+0000,1","+0040,1","090,1,N,0041,1"
"03768399999","2019-01-19T08:20:00","4","FM-15","99999","V020","+0010,1","+0040,1","100,1,N,0046,1"
"03768399999","2019-01-19T08:50:00","4","FM-15","99999","V020","+0010,1","+0040,1","100,1,N,0041,1"
"03768399999","2019-01-19T09:20:00","4","FM-15","99999","V020","+0010,1","+0040,1","100,1,N,0046,1"
"03768399999","2019-01-19T09:50:00","4","FM-15","99999","V020","+0010,1","+0040,1","100,1,N,0046,1"
"03768399999","2019-01-19T10:20:00","4","FM-15","99999","V020","+0010,1","+0040,1","100,1,N,0046,1"
"03768399999","2019-01-19T10:50:00","4","FM-15","99999","V020","+0010,1","+0040,1","090,1,N,0041,1"
"03768399999","2019-01-19T11:20:00","4","FM-15","99999","V020","+0020,1","+0050,1","110,1,V,0036,1"
"03768399999","2019-01-19T11:50:00","4","FM-15","99999","V020","+0020,1","+0050,1","110,1,N,0036,1"
"03768399999","2019-01-19T12:20:00","4","FM-15","99999","V020","+0020,1","+0060,1","110,1,N,0057,1"
"03768399999","2019-01-19T12:50:00","4","FM-15","99999","V020","+0020,1","+0050,1","120,1,N,0041,1"
"03768399999","2019-01-19T13:20:00","4","FM-15","99999","V020","+0020,1","+0050,1","110,1,N,0036,1"
"03768399999","2019-01-19T13:50:00","4","FM-15","99999","V020","+0020,1","+0050,1","110,1,N,0046,1"
"03768399999","2019-01-19T14:20:00","4","FM-15","99999","V020","+0030,1","+0050,1","110,1,N,0041,1"
"03768399999","2019-01-19T14:50:00","4","FM-15","99999","V020","+0030,1","+0050,1","110,1,N,0041,1"
"03768399999","2019-01-19T15:20:00","4","FM-15","99999","V020","+0030,1","+0050,1","120,1,N,0046,1"
"03768399999","2019-01-19T15:50:00","4","FM-15","99999","V020","+0020,1","+0050,1","110,1,N,0057,1"
"03768399999","2019-01-19T16:20:00","4","FM-15","99999","V020","+0020,1","+0050,1","110,1,N,0041,1"
"03768399999","2019-01-19T16:50:00","4","FM-15","99999","V020","+0020,1","+0050,1","100,1,N,0041,1"
"03768399999","2019-01-19T17:20:00","4","FM-15","99999","V020","+0020,1","+0050,1","110,1,N,0041,1"
"03768399999","2019-01-19T17:50:00","4","FM-15","99999","V020","+0020,1","+0050,1","120,1,N,0036,1"
"03768399999","2019-01-19T18:20:00","4","FM-15","99999","V020","+0020,1","+0050,1","110,1,N,0041,1"
"03768399999","2019-01-19T18:50:00","4","FM-15","99999","V020","+0020,1","+0050,1","120,1,N,0036,1"
"03768399999","2019-01-19T19:20:00","4","FM-15","99999","V020","+0010,1","+0050,1","110,1,N,0036,1"
"03768399999","2019-01-19T19:50:00","4","FM-15","99999","V020","+0020,1","+0050,1","090,1,N,0031,1"
"03768399999","2019-01-19T20:20:00","4","FM-15","99999","V020","+0010,1","+0050,1","090,1,N,0036,1"
"03768399999","2019-01-19T20:50:00","4","FM-15","99999","V020","+0010,1","+0040,1","080,1,N,0036,1"
"03768399999","2019-01-19T21:20:00","4","FM-15","99999","V020","+0000,1","+0030,1","080,1,N,0031,1"
"03768399999","2019-01-19T21:50:00","4","FM-15","99999","V020","+0000,1","+0030,1","080,1,N,0026,1"
"03768399999","2019-01-19T22:20:00","4","FM-15","99999","V020","+0000,1","+0030,1","060,1,N,0026,1"
"03768399999","2019-01-19T22:50:00","4","FM-15","99999","V020","-0010,1","+0020,1","080,1,N,0021,1"
"03768399999","2019-01-19T23:20:00","4","FM-15","99999","V020","+0000,1","+0020,1","070,1,N,0021,1"
"03768399999","2019-01-19T23:50:00","4","FM-15","99999","V020","+0000,1","+0020,1","060,1,N,0021,1"
"03768399999","2019-01-20T00:20:00","4","FM-15","99999","V020","-0010,1","+0010,1","050,1,N,0021,1"
"03768399999","2019-01-20T00:50:00","4","FM-15","99999","V020","-0010,1","+0010,1","070,1,N,0015,1"
"03768399999","2019-01-20T01:20:00","4","FM-15","99999","V020","-0010,1","+0010,1","999,9,V,0015,1"
"03768399999","2019-01-20T01:50:00","4","FM-15","99999","V020","-0010,1","+0010,1","030,1,N,0010,1"
"03768399999","2019-01-20T02:20:00","4","FM-15","99999","V020","-0010,1","+0010,1","340,1,N,0010,1"
"03768399999","2019-01-20T02:50:00","4","FM-15","99999","V020","-0010,1","+0010,1","999,9,V,0015,1"
"03768399999","2019-01-20T03:20:00","4","FM-15","99999","V020","-0010,1","+0010,1","999,9,V,0010,1"
"03768399999","2019-01-20T03:50:00","4","FM-15","99999","V020","-0010,1","+0010,1","999,9,V,0010,1"
"03768399999","2019-01-20T04:20:00","4","FM-15","99999","V020","-0010,1","+0010,1","360,1,N,0015,1"
"03768399999","2019-01-20T04:50:00","4","FM-15","99999","V020","-0010,1","+0010,1","999,9,V,0015,1"
"03768399999","2019-01-20T05:20:00","4","FM-15","99999","V020","-0010,1","+0020,1","350,1,N,0015,1"
"03768399999","2019-01-20T05:50:00","4","FM-15","99999","V020","+0000,1","+0020,1","340,1,N,0010,1"
"03768399999","2019-01-20T06:20:00","4","FM-15","99999","V020","-0010,1","+0020,1","999,9,V,0010,1"
"03768399999","2019-01-20T06:50:00","4","FM-15","99999","V020","-0010,1","+0020,1","999,9,V,0015,1"
"03768399999","2019-01-20T07:20:00","4","FM-15","99999","V020","-0010,1","+0010,1","999,9,V,0015,1"
"03768399999","2019-01-20T07:50:00","4","FM-15","99999","V020","-0010,1","+0010,1","999,9,V,0010,1"
"03768399999","2019-01-20T08:20:00","4","FM-15","99999","V020","-0010,1","+0010,1","999,9,V,0015,1"
"03768399999","2019-01-20T08:50:00","4","FM-15","99999","V020","-0010,1","+0010,1","999,9,V,0010,1"
"03768399999","2019-01-20T09:20:00","4","FM-15","99999","V020","-0010,1","+0010,1","999,9,V,0010,1"
"03768399999","2019-01-20T09:50:00","4","FM-15","99999","V020","-0010,1","+0020,1","999,9,V,0010,1"
"03768399999","2019-01-20T10:20:00","4","FM-15","99999","V020","-0010,1","+0020,1","999,9,V,0015,1"
"03768399999","2019-01-20T10:50:00","4","FM-15","99999","V020","-0010,1","+0030,1","999,9,V,0010,1"
"03768399999","2019-01-20T11:20:00","4","FM-15","99999","V020","-0010,1","+0040,1","999,9,V,0015,1"
"03768399999","2019-01-20T11:50:00","4","FM-15","99999","V020","-0010,1","+0050,1","340,1,V,0021,1"
"03768399999","2019-01-20T12:20:00","4","FM-15","99999","V020","-0010,1","+0050,1","020,1,V,0021,1"
"03768399999","2019-01-20T12:50:00","4","FM-15","99999","V020","-0010,1","+0050,1","040,1,V,0021,1"
"03768399999","2019-01-20T13:20:00","4","FM-15","99999","V020","-0010,1","+0050,1","020,1,V,0026,1"
"03768399999","2019-01-20T13:50:00","4","FM-15","99999","V020","-0010,1","+0050,1","070,1,V,0031,1"
"03768399999","2019-01-20T14:20:00","4","FM-15","99999","V020","-0020,1","+0050,1","060,1,N,0031,1"
"03768399999","2019-01-20T14:50:00","4","FM-15","99999","V020","-0020,1","+0050,1","010,1,V,0026,1"
"03768399999","2019-01-20T15:20:00","4","FM-15","99999","V020","-0020,1","+0050,1","040,1,V,0021,1"
"03768399999","2019-01-20T15:50:00","4","FM-15","99999","V020","-0010,1","+0050,1","060,1,V,0031,1"
"03768399999","2019-01-20T16:20:00","4","FM-15","99999","V020","-0010,1","+0050,1","999,9,V,0021,1"
"03768399999","2019-01-20T16:50:00","4","FM-15","99999","V020","-0010,1","+0040,1","350,1,V,0021,1"
"03768399999","2019-01-20T17:20:00","4","FM-15","99999","V020","-0020,1","+0040,1","340,1,N,0015,1"
"03768399999","2019-01-20T17:50:00","4","FM-15","99999","V020","-0020,1","+0030,1","999,9,V,0015,1"
"03768399999","2019-01-20T18:20:00","4","FM-15","99999","V020","-0010,1","+0030,1","010,1,V,0021,1"
"03768399999","2019-01-20T18:50:00","4","FM-15","99999","V020","-0010,1","+0020,1","350,1,N,0010,1"
"03768399999","2019-01-20T19:20:00","4","FM-15","99999","V020","-0010,1","+0020,1","340,1,N,0015,1"
"03768399999","2019-01-20T19:50:00","4","FM-15","99999","V020","-0010,1","+0020,1","999,9,V,0010,1"
"03768399999","2019-01-20T20:20:00","4","FM-15","99999","V020","-0010,1","+0020,1","999,9,V,0015,1"
"03768399999","2019-01-20T20:50:00","4","FM-15","99999","V020","-0010,1","+0020,1","999,9,V,0015,1"
"03768399999","2019-01-20T21:20:00","4","FM-15","99999","V020","-0010,1","+0010,1","999,9,V,0010,1"
"03768399999","2019-01-20T21:50:00","4","FM-15","99999","V020","-0010,1","+0010,1","999,9,V,0015,1"
"03768399999","2019-01-20T22:20:00","4","FM-15","99999","V020","-0010,1","+0010,1","340,1,N,0010,1"
"03768399999","2019-01-20T22:50:00","4","FM-15","99999","V020","-0010,1","+0010,1","999,9,V,0015,1"
"03768399999","2019-01-20T23:20:00","4","FM-15","99999","V020","-0010,1","+0010,1","330,1,N,0010,1"
"03768399999","2019-01-20T23:50:00","4","FM-15","99999","V020","-0010,1","+0010,1","320,1,N,0010,1"
"03768399999","2019-01-21T00:20:00","4","FM-15","99999","V020","-0010,1","+0000,1","999,9,C,0000,1"
"03768399999","2019-01-21T00:50:00","4","FM-15","99999","V020","-0010,1","+0010,1","310,1,N,0015,1"
"03768399999","2019-01-21T01:20:00","4","FM-15","99999","V020","-0010,1","+0010,1","290,1,N,0015,1"
"03768399999","2019-01-21T01:50:00","4","FM-15","99999","V020","-0010,1","+0000,1","270,1,N,0005,1"
"03768399999","2019-01-21T02:20:00","4","FM-15","99999","V020","-0010,1","+0000,1","300,1,N,0021,1"
"03768399999","2019-01-21T02:50:00","4","FM-15","99999","V020","-0020,1","+0000,1","999,9,V,0010,1"
"03768399999","2019-01-21T03:20:00","4","FM-15","99999","V020","-0020,1","+0000,1","999,9,C,0000,1"
"03768399999","2019-01-21T03:50:00","4","FM-15","99999","V020","-0010,1","+0000,1","250,1,N,0010,1"
"03768399999","2019-01-21T04:20:00","4","FM-15","99999","V020","-0020,1","-0010,1","250,1,N,0010,1"
"03768399999","2019-01-21T04:50:00","4","FM-15","99999","V020","-0020,1","-0010,1","220,1,N,0015,1"
"03768399999","2019-01-21T05:20:00","4","FM-15","99999","V020","-0020,1","-0010,1","230,1,N,0021,1"
"03768399999","2019-01-21T05:50:00","4","FM-15","99999","V020","-0020,1","+0000,1","230,1,N,0010,1"
"03768399999","2019-01-21T06:20:00","4","FM-15","99999","V020","-0010,1","+0000,1","999,9,V,0005,1"
"03768399999","2019-01-21T06:50:00","4","FM-15","99999","V020","-0010,1","+0010,1","999,9,V,0010,1"
"03768399999","2019-01-21T07:20:00","4","FM-15","99999","V020","+0000,1","+0010,1","220,1,V,0026,1"
"03768399999","2019-01-21T07:50:00","4","FM-15","99999","V020","-0010,1","+0010,1","240,1,V,0021,1"
"03768399999","2019-01-21T08:20:00","4","FM-15","99999","V020","-0010,1","+0010,1","220,1,V,0021,1"
"03768399999","2019-01-21T08:50:00","4","FM-15","99999","V020","+0000,1","+0020,1","240,1,V,0026,1"
"03768399999","2019-01-21T09:20:00","4","FM-15","99999","V020","+0010,1","+0030,1","999,9,V,0015,1"
