Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
TH4,PM2.5,17/01/2019 04:00,10.90000,ug m-3,P
TH4,PM2.5,17/01/2019 05:00,8.50000,ug m-3,P
TH4,PM2.5,17/01/2019 06:00,10.70000,ug m-3,P
TH4,PM2.5,17/01/2019 07:00,9.30000,ug m-3,P
TH4,PM2.5,17/01/2019 08:00,6.30000,ug m-3,P
TH4,PM2.5,17/01/2019 09:00,5.50000,ug m-3,P
TH4,PM2.5,17/01/2019 10:00,8.30000,ug m-3,P
TH4,PM2.5,17/01/2019 11:00,5.40000,ug m-3,P
TH4,PM2.5,17/01/2019 12:00,7.50000,ug m-3,P
TH4,PM2.5,17/01/2019 13:00,5.30000,ug m-3,P
TH4,PM2.5,17/01/2019 14:00,7.10000,ug m-3,P
TH4,PM2.5,17/01/2019 15:00,7.60000,ug m-3,P
TH4,PM2.5,17/01/2019 16:00,7.50000,ug m-3,P
TH4,PM2.5,17/01/2019 17:00,10.30000,ug m-3,P
TH4,PM2.5,17/01/2019 18:00,9.50000,ug m-3,P
TH4,PM2.5,17/01/2019 19:00,10.40000,ug m-3,P
TH4,PM2.5,17/01/2019 20:00,10.40000,ug m-3,P
TH4,PM2.5,17/01/2019 21:00,12.30000,ug m-3,P
TH4,PM2.5,17/01/2019 22:00,9.80000,ug m-3,P
TH4,PM2.5,17/01/2019 23:00,10.80000,ug m-3,P
TH4,PM2.5,18/01/2019 00:00,11.50000,ug m-3,P
TH4,PM2.5,18/01/2019 01:00,14.10000,ug m-3,P
TH4,PM2.5,18/01/2019 02:00,15.30000,ug m-3,P
TH4,PM2.5,18/01/2019 03:00,14.20000,ug m-3,P
TH4,PM2.5,18/01/2019 04:00,16.10000,ug m-3,P
TH4,PM2.5,18/01/2019 05:00,16.20000,ug m-3,P
TH4,PM2.5,18/01/2019 06:00,19.50000,ug m-3,P
TH4,PM2.5,18/01/2019 07:00,13.70000,ug m-3,P
TH4,PM2.5,18/01/2019 08:00,18.10000,ug m-3,P
TH4,PM2.5,18/01/2019 09:00,13.70000,ug m-3,P
TH4,PM2.5,18/01/2019 10:00,13.10000,ug m-3,P
TH4,PM2.5,18/01/2019 11:00,14.30000,ug m-3,P
TH4,PM2.5,18/01/2019 12:00,12.50000,ug m-3,P
TH4,PM2.5,18/01/2019 13:00,9.60000,ug m-3,P
TH4,PM2.5,18/01/2019 14:00,7.20000,ug m-3,P
TH4,PM2.5,18/01/2019 15:00,8.00000,ug m-3,P
TH4,PM2.5,18/01/2019 16:00,7.10000,ug m-3,P
TH4,PM2.5,18/01/2019 17:00,7.40000,ug m-3,P
TH4,PM2.5,18/01/2019 18:00,8.50000,ug m-3,P
TH4,PM2.5,18/01/2019 19:00,10.00000,ug m-3,P
TH4,PM2.5,18/01/2019 20:00,13.20000,ug m-3,P
TH4,PM2.5,18/01/2019 21:00,7.40000,ug m-3,P
TH4,PM2.5,18/01/2019 22:00,8.80000,ug m-3,P
TH4,PM2.5,18/01/2019 23:00,6.80000,ug m-3,P
TH4,PM2.5,19/01/2019 00:00,6.80000,ug m-3,P
TH4,PM2.5,19/01/2019 01:00,8.20000,ug m-3,P
TH4,PM2.5,19/01/2019 02:00,7.20000,ug m-3,P
TH4,PM2.5,19/01/2019 03:00,7.20000,ug m-3,P
TH4,PM2.5,19/01/2019 04:00,7.50000,ug m-3,P
TH4,PM2.5,19/01/2019 05:00,10.70000,ug m-3,P
TH4,PM2.5,19/01/2019 06:00,9.80000,ug m-3,P
TH4,PM2.5,19/01/2019 07:00,9.60000,ug m-3,P
TH4,PM2.5,19/01/2019 08:00,10.80000,ug m-3,P
TH4,PM2.5,19/01/2019 09:00,9.90000,ug m-3,P
TH4,PM2.5,19/01/2019 10:00,10.10000,ug m-3,P
TH4,PM2.5,19/01/2019 11:00,11.50000,ug m-3,P
TH4,PM2.5,19/01/2019 12:00,12.50000,ug m-3,P
TH4,PM2.5,19/01/2019 13:00,12.20000,ug m-3,P
TH4,PM2.5,19/01/2019 14:00,11.20000,ug m-3,P
TH4,PM2.5,19/01/2019 15:00,12.80000,ug m-3,P
TH4,PM2.5,19/01/2019 16:00,14.10000,ug m-3,P
TH4,PM2.5,19/01/2019 17:00,12.90000,ug m-3,P
TH4,PM2.5,19/01/2019 18:00,12.50000,ug m-3,P
TH4,PM2.5,19/01/2019 19:00,10.70000,ug m-3,P
TH4,PM2.5,19/01/2019 20:00,15.10000,ug m-3,P
TH4,PM2.5,19/01/2019 21:00,18.20000,ug m-3,P
TH4,PM2.5,19/01/2019 22:00,22.20000,ug m-3,P
TH4,PM2.5,19/01/2019 23:00,20.10000,ug m-3,P
TH4,PM2.5,20/01/2019 00:00,22.50000,ug m-3,P
TH4,PM2.5,20/01/2019 01:00,24.10000,ug m-3,P
TH4,PM2.5,20/01/2019 02:00,23.00000,ug m-3,P
TH4,PM2.5,20/01/2019 03:00,24.00000,ug m-3,P
TH4,PM2.5,20/01/2019 04:00,22.30000,ug m-3,P
TH4,PM2.5,20/01/2019 05:00,25.80000,ug m-3,P
TH4,PM2.5,20/01/2019 06:00,24.70000,ug m-3,P
TH4,PM2.5,20/01/2019 07:00,29.00000,ug m-3,P
TH4,PM2.5,20/01/2019 08:00,32.30000,ug m-3,P
TH4,PM2.5,20/01/2019 09:00,31.60000,ug m-3,P
TH4,PM2.5,20/01/2019 10:00,30.00000,ug m-3,P
TH4,PM2.5,20/01/2019 11:00,28.70000,ug m-3,P
TH4,PM2.5,20/01/2019 12:00,21.40000,ug m-3,P
TH4,PM2.5,20/01/2019 13:00,17.80000,ug m-3,P
TH4,PM2.5,20/01/2019 14:00,19.00000,ug m-3,P
TH4,PM2.5,20/01/2019 15:00,19.20000,ug m-3,P
TH4,PM2.5,20/01/2019 16:00,19.90000,ug m-3,P
TH4,PM2.5,20/01/2019 17:00,21.00000,ug m-3,P
TH4,PM2.5,20/01/2019 18:00,27.50000,ug m-3,P
TH4,PM2.5,20/01/2019 19:00,30.60000,ug m-3,P
TH4,PM2.5,20/01/2019 20:00,,ug m-3,P
TH4,PM2.5,20/01/2019 21:00,38.40000,ug m-3,P
TH4,PM2.5,20/01/2019 22:00,47.30000,ug m-3,P
TH4,PM2.5,20/01/2019 23:00,46.50000,ug m-3,P
TH4,PM2.5,21/01/2019 00:00,47.90000,ug m-3,P
TH4,PM2.5,21/01/2019 01:00,43.30000,ug m-3,P
TH4,PM2.5,21/01/2019 02:00,41.20000,ug m-3,P
TH4,PM2.5,21/01/2019 03:00,43.00000,ug m-3,P
TH4,PM2.5,21/01/2019 04:00,46.70000,ug m-3,P
TH4,PM2.5,21/01/2019 05:00,48.40000,ug m-3,P
TH4,PM2.5,21/01/2019 06:00,49.70000,ug m-3,P
TH4,PM2.5,21/01/2019 07:00,50.40000,ug m-3,P
TH4,PM2.5,21/01/2019 08:00,50.20000,ug m-3,P
TH4,PM2.5,21/01/2019 09:00,51.90000,ug m-3,P
TH4,PM2.5,21/01/2019 10:00,57.80000,ug m-3,P
TH4,PM2.5,21/01/2019 11:00,57.60000,ug m-3,P
TH4,PM2.5,21/01/2019 12:00,53.10000,ug m-3,P
TH4,PM2.5,21/01/2019 13:00,33.30000,ug m-3,P
TH4,PM2.5,21/01/2019 14:00,21.20000,ug m-3,P
TH4,PM2.5,21/01/2019 15:00,13.80000,ug m-3,P
TH4,PM2.5,21/01/2019 16:00,20.40000,ug m-3,P
TH4,PM2.5,21/01/2019 17:00,32.50000,ug m-3,P
TH4,PM2.5,21/01/2019 18:00,37.10000,ug m-3,P
TH4,PM2.5,21/01/2019 19:00,32.40000,ug m-3,P
TH4,PM2.5,21/01/2019 20:00,24.00000,ug m-3,P
TH4,PM2.5,21/01/2019 21:00,18.80000,ug m-3,P
TH4,PM2.5,21/01/2019 22:00,15.00000,ug m-3,P
TH4,PM2.5,21/01/2019 23:00,16.80000,ug m-3,P
TH4,PM2.5,22/01/2019 00:00,16.10000,ug m-3,P
TH4,PM2.5,22/01/2019 01:00,10.30000,ug m-3,P
TH4,PM2.5,22/01/2019 02:00,6.40000,ug m-3,P
TH4,PM2.5,22/01/2019 03:00,1.50000,ug m-3,P
TH4,PM2.5,22/01/2019 04:00,0.30000,ug m-3,P
TH4,PM2.5,22/01/2019 05:00,3.40000,ug m-3,P
TH4,PM2.5,22/01/2019 06:00,2.50000,ug m-3,P
TH4,PM2.5,22/01/2019 07:00,6.80000,ug m-3,P
TH4,PM2.5,22/01/2019 08:00,9.60000,ug m-3,P
TH4,PM2.5,22/01/2019 09:00,8.40000,ug m-3,P
TH4,PM2.5,22/01/2019 10:00,10.30000,ug m-3,P
TH4,PM2.5,22/01/2019 11:00,10.90000,ug m-3,P
TH4,PM2.5,22/01/2019 12:00,14.60000,ug m-3,P
TH4,PM2.5,22/01/2019 13:00,13.80000,ug m-3,P
TH4,PM2.5,22/01/2019 14:00,10.70000,ug m-3,P
TH4,PM2.5,22/01/2019 15:00,8.30000,ug m-3,P
TH4,PM2.5,22/01/2019 16:00,5.50000,ug m-3,P
TH4,PM2.5,22/01/2019 17:00,8.80000,ug m-3,P
TH4,PM2.5,22/01/2019 18:00,6.90000,ug m-3,P
TH4,PM2.5,22/01/2019 19:00,26.00000,ug m-3,P
TH4,PM2.5,22/01/2019 20:00,15.40000,ug m-3,P
TH4,PM2.5,22/01/2019 21:00,17.70000,ug m-3,P
TH4,PM2.5,22/01/2019 22:00,13.80000,ug m-3,P
TH4,PM2.5,22/01/2019 23:00,11.50000,ug m-3,P
TH4,PM2.5,23/01/2019 00:00,8.00000,ug m-3,P
TH4,PM2.5,23/01/2019 01:00,8.30000,ug m-3,P
TH4,PM2.5,23/01/2019 02:00,7.30000,ug m-3,P
TH4,PM2.5,23/01/2019 03:00,7.60000,ug m-3,P
TH4,PM2.5,23/01/2019 04:00,8.30000,ug m-3,P
TH4,PM2.5,23/01/2019 05:00,10.40000,ug m-3,P
TH4,PM2.5,23/01/2019 06:00,13.20000,ug m-3,P
TH4,PM2.5,23/01/2019 07:00,16.80000,ug m-3,P
TH4,PM2.5,23/01/2019 08:00,18.80000,ug m-3,P
TH4,PM2.5,23/01/2019 09:00,20.20000,ug m-3,P
TH4,PM2.5,23/01/2019 10:00,19.00000,ug m-3,P
TH4,PM2.5,23/01/2019 11:00,19.80000,ug m-3,P
TH4,PM2.5,23/01/2019 12:00,19.30000,ug m-3,P
TH4,PM2.5,23/01/2019 13:00,19.60000,ug m-3,P
TH4,PM2.5,23/01/2019 14:00,20.20000,ug m-3,P
TH4,PM2.5,23/01/2019 15:00,16.10000,ug m-3,P
TH4,PM2.5,23/01/2019 16:00,19.00000,ug m-3,P
TH4,PM2.5,23/01/2019 17:00,23.50000,ug m-3,P
TH4,PM2.5,23/01/2019 18:00,24.20000,ug m-3,P
TH4,PM2.5,23/01/2019 19:00,21.10000,ug m-3,P
TH4,PM2.5,23/01/2019 20:00,19.90000,ug m-3,P
TH4,PM2.5,23/01/2019 21:00,22.50000,ug m-3,P
TH4,PM2.5,23/01/2019 22:00,23.00000,ug m-3,P
TH4,PM2.5,23/01/2019 23:00,27.10000,ug m-3,P
TH4,PM2.5,24/01/2019 00:00,29.50000,ug m-3,P
TH4,PM2.5,24/01/2019 01:00,30.80000,ug m-3,P
TH4,PM2.5,24/01/2019 02:00,30.00000,ug m-3,P
TH4,PM2.5,24/01/2019 03:00,31.00000,ug m-3,P
TH4,PM2.5,24/01/2019 04:00,29.10000,ug m-3,P
TH4,PM2.5,24/01/2019 05:00,30.10000,ug m-3,P
TH4,PM2.5,24/01/2019 06:00,30.90000,ug m-3,P
TH4,PM2.5,24/01/2019 07:00,32.50000,ug m-3,P
TH4,PM2.5,24/01/2019 08:00,28.50000,ug m-3,P
TH4,PM2.5,24/01/2019 09:00,24.30000,ug m-3,P
TH4,PM2.5,24/01/2019 10:00,21.10000,ug m-3,P
TH4,PM2.5,24/01/2019 11:00,21.00000,ug m-3,P
TH4,PM2.5,24/01/2019 12:00,23.60000,ug m-3,P
TH4,PM2.5,24/01/2019 13:00,27.40000,ug m-3,P
TH4,PM2.5,24/01/2019 14:00,30.00000,ug m-3,P
TH4,PM2.5,24/01/2019 15:00,31.10000,ug m-3,P
TH4,PM2.5,24/01/2019 16:00,33.40000,ug m-3,P
TH4,PM2.5,24/01/2019 17:00,29.70000,ug m-3,P
TH4,PM2.5,24/01/2019 18:00,21.90000,ug m-3,P
TH4,PM2.5,24/01/2019 19:00,23.10000,ug m-3,P
TH4,PM2.5,24/01/2019 20:00,25.00000,ug m-3,P
TH4,PM2.5,24/01/2019 21:00,24.60000,ug m-3,P
TH4,PM2.5,24/01/2019 22:00,24.80000,ug m-3,P
TH4,PM2.5,24/01/2019 23:00,24.50000,ug m-3,P
TH4,PM2.5,25/01/2019 00:00,25.70000,ug m-3,P
TH4,PM2.5,25/01/2019 01:00,26.90000,ug m-3,P
TH4,PM2.5,25/01/2019 02:00,26.20000,ug m-3,P
TH4,PM2.5,25/01/2019 03:00,31.00000,ug m-3,P
TH4,PM2.5,25/01/2019 04:00,26.20000,ug m-3,P
TH4,PM2.5,25/01/2019 05:00,25.00000,ug m-3,P
TH4,PM2.5,25/01/2019 06:00,22.30000,ug m-3,P
TH4,PM2.5,25/01/2019 07:00,18.30000,ug m-3,P
TH4,PM2.5,25/01/2019 08:00,15.00000,ug m-3,P
TH4,PM2.5,25/01/2019 09:00,17.70000,ug m-3,P
TH4,PM2.5,25/01/2019 10:00,21.60000,ug m-3,P
TH4,PM2.5,25/01/2019 11:00,22.30000,ug m-3,P
TH4,PM2.5,25/01/2019 12:00,21.60000,ug m-3,P
TH4,PM2.5,25/01/2019 13:00,18.00000,ug m-3,P
TH4,PM2.5,25/01/2019 14:00,11.30000,ug m-3,P
TH4,PM2.5,25/01/2019 15:00,8.70000,ug m-3,P
TH4,PM2.5,25/01/2019 16:00,10.30000,ug m-3,P
TH4,PM2.5,25/01/2019 17:00,10.90000,ug m-3,P
TH4,PM2.5,25/01/2019 18:00,9.40000,ug m-3,P
TH4,PM2.5,25/01/2019 19:00,9.20000,ug m-3,P
TH4,PM2.5,25/01/2019 20:00,11.10000,ug m-3,P
TH4,PM2.5,25/01/2019 21:00,10.50000,ug m-3,P
TH4,PM2.5,25/01/2019 22:00,6.60000,ug m-3,P
TH4,PM2.5,25/01/2019 23:00,10.70000,ug m-3,P
TH4,PM2.5,26/01/2019 00:00,14.00000,ug m-3,P
TH4,PM2.5,26/01/2019 01:00,11.20000,ug m-3,P
TH4,PM2.5,26/01/2019 02:00,10.60000,ug m-3,P
TH4,PM2.5,26/01/2019 03:00,9.40000,ug m-3,P
TH4,PM2.5,26/01/2019 04:00,4.20000,ug m-3,P
TH4,PM2.5,26/01/2019 05:00,3.90000,ug m-3,P
TH4,PM2.5,26/01/2019 06:00,2.90000,ug m-3,P
TH4,PM2.5,26/01/2019 07:00,0.70000,ug m-3,P
TH4,PM2.5,26/01/2019 08:00,1.50000,ug m-3,P
TH4,PM2.5,26/01/2019 09:00,2.50000,ug m-3,P
TH4,PM2.5,26/01/2019 10:00,2.70000,ug m-3,P
TH4,PM2.5,26/01/2019 11:00,2.80000,ug m-3,P
TH4,PM2.5,26/01/2019 12:00,3.20000,ug m-3,P
TH4,PM2.5,26/01/2019 13:00,5.00000,ug m-3,P
TH4,PM2.5,26/01/2019 14:00,4.80000,ug m-3,P
TH4,PM2.5,26/01/2019 15:00,3.90000,ug m-3,P
TH4,PM2.5,26/01/2019 16:00,4.00000,ug m-3,P
TH4,PM2.5,26/01/2019 17:00,5.70000,ug m-3,P
TH4,PM2.5,26/01/2019 18:00,10.20000,ug m-3,P
TH4,PM2.5,26/01/2019 19:00,2.40000,ug m-3,P
TH4,PM2.5,26/01/2019 20:00,5.20000,ug m-3,P
TH4,PM2.5,26/01/2019 21:00,4.30000,ug m-3,P
TH4,PM2.5,26/01/2019 22:00,7.50000,ug m-3,P
TH4,PM2.5,26/01/2019 23:00,6.00000,ug m-3,P
TH4,PM2.5,27/01/2019 00:00,5.80000,ug m-3,P
TH4,PM2.5,27/01/2019 01:00,5.80000,ug m-3,P
TH4,PM2.5,27/01/2019 02:00,5.10000,ug m-3,P
TH4,PM2.5,27/01/2019 03:00,3.00000,ug m-3,P
TH4,PM2.5,27/01/2019 04:00,1.70000,ug m-3,P
TH4,PM2.5,27/01/2019 05:00,2.60000,ug m-3,P
TH4,PM2.5,27/01/2019 06:00,-1.30000,ug m-3,P
TH4,PM2.5,27/01/2019 07:00,-0.20000,ug m-3,P
TH4,PM2.5,27/01/2019 08:00,0.10000,ug m-3,P
TH4,PM2.5,27/01/2019 09:00,1.90000,ug m-3,P
TH4,PM2.5,27/01/2019 10:00,2.40000,ug m-3,P
TH4,PM2.5,27/01/2019 11:00,2.00000,ug m-3,P
TH4,PM2.5,27/01/2019 12:00,7.20000,ug m-3,P
TH4,PM2.5,27/01/2019 13:00,7.40000,ug m-3,P
TH4,PM2.5,27/01/2019 14:00,6.00000,ug m-3,P
TH4,PM2.5,27/01/2019 15:00,7.00000,ug m-3,P
TH4,PM2.5,27/01/2019 16:00,6.90000,ug m-3,P
TH4,PM2.5,27/01/2019 17:00,7.40000,ug m-3,P
TH4,PM2.5,27/01/2019 18:00,5.60000,ug m-3,P
TH4,PM2.5,27/01/2019 19:00,5.30000,ug m-3,P
TH4,PM2.5,27/01/2019 20:00,5.60000,ug m-3,P
TH4,PM2.5,27/01/2019 21:00,4.80000,ug m-3,P
TH4,PM2.5,27/01/2019 22:00,5.70000,ug m-3,P
TH4,PM2.5,27/01/2019 23:00,4.30000,ug m-3,P
TH4,PM2.5,28/01/2019 00:00,3.10000,ug m-3,P
TH4,PM2.5,28/01/2019 01:00,3.40000,ug m-3,P
TH4,PM2.5,28/01/2019 02:00,1.80000,ug m-3,P
TH4,PM2.5,28/01/2019 03:00,3.20000,ug m-3,P
TH4,PM2.5,28/01/2019 04:00,2.90000,ug m-3,P
TH4,PM2.5,28/01/2019 05:00,3.70000,ug m-3,P
TH4,PM2.5,28/01/2019 06:00,4.60000,ug m-3,P
TH4,PM2.5,28/01/2019 07:00,4.80000,ug m-3,P
TH4,PM2.5,28/01/2019 08:00,7.10000,ug m-3,P
TH4,PM2.5,28/01/2019 09:00,7.20000,ug m-3,P
TH4,PM2.5,28/01/2019 10:00,9.00000,ug m-3,P
TH4,PM2.5,28/01/2019 11:00,7.90000,ug m-3,P
TH4,PM2.5,28/01/2019 12:00,6.40000,ug m-3,P
TH4,PM2.5,28/01/2019 13:00,5.50000,ug m-3,P
TH4,PM2.5,28/01/2019 14:00,5.90000,ug m-3,P
TH4,PM2.5,28/01/2019 15:00,7.60000,ug m-3,P
TH4,PM2.5,28/01/2019 16:00,7.60000,ug m-3,P
TH4,PM2.5,28/01/2019 17:00,9.20000,ug m-3,P
TH4,PM2.5,28/01/2019 18:00,12.40000,ug m-3,P
TH4,PM2.5,28/01/2019 19:00,11.90000,ug m-3,P
TH4,PM2.5,28/01/2019 20:00,10.50000,ug m-3,P
TH4,PM2.5,28/01/2019 21:00,15.40000,ug m-3,P
TH4,PM2.5,28/01/2019 22:00,15.10000,ug m-3,P
TH4,PM2.5,28/01/2019 23:00,13.00000,ug m-3,P
TH4,PM2.5,29/01/2019 00:00,13.90000,ug m-3,P
TH4,PM2.5,29/01/2019 01:00,10.90000,ug m-3,P
TH4,PM2.5,29/01/2019 02:00,6.70000,ug m-3,P
TH4,PM2.5,29/01/2019 03:00,7.00000,ug m-3,P
TH4,PM2.5,29/01/2019 04:00,6.00000,ug m-3,P
TH4,PM2.5,29/01/2019 05:00,9.10000,ug m-3,P
TH4,PM2.5,29/01/2019 06:00,12.50000,ug m-3,P
TH4,PM2.5,29/01/2019 07:00,13.30000,ug m-3,P
TH4,PM2.5,29/01/2019 08:00,11.70000,ug m-3,P
TH4,PM2.5,29/01/2019 09:00,9.20000,ug m-3,P
TH4,PM2.5,29/01/2019 10:00,10.30000,ug m-3,P
TH4,PM2.5,29/01/2019 11:00,10.80000,ug m-3,P
TH4,PM2.5,29/01/2019 12:00,10.10000,ug m-3,P
TH4,PM2.5,29/01/2019 13:00,10.40000,ug m-3,P
TH4,PM2.5,29/01/2019 14:00,10.30000,ug m-3,P
TH4,PM2.5,29/01/2019 15:00,10.60000,ug m-3,P
TH4,PM2.5,29/01/2019 16:00,7.20000,ug m-3,P
TH4,PM2.5,29/01/2019 17:00,9.80000,ug m-3,P
TH4,PM2.5,29/01/2019 18:00,10.20000,ug m-3,P
TH4,PM2.5,29/01/2019 19:00,12.40000,ug m-3,P
TH4,PM2.5,29/01/2019 20:00,8.00000,ug m-3,P
TH4,PM2.5,29/01/2019 21:00,9.20000,ug m-3,P
TH4,PM2.5,29/01/2019 22:00,8.00000,ug m-3,P
TH4,PM2.5,29/01/2019 23:00,10.80000,ug m-3,P
TH4,PM2.5,30/01/2019 00:00,11.90000,ug m-3,P
TH4,PM2.5,30/01/2019 01:00,9.00000,ug m-3,P
TH4,PM2.5,30/01/2019 02:00,3.40000,ug m-3,P
TH4,PM2.5,30/01/2019 03:00,2.40000,ug m-3,P
TH4,PM2.5,30/01/2019 04:00,2.40000,ug m-3,P
TH4,PM2.5,30/01/2019 05:00,3.40000,ug m-3,P
TH4,PM2.5,30/01/2019 06:00,6.00000,ug m-3,P
TH4,PM2.5,30/01/2019 07:00,8.60000,ug m-3,P
TH4,PM2.5,30/01/2019 08:00,8.90000,ug m-3,P
TH4,PM2.5,30/01/2019 09:00,14.40000,ug m-3,P
TH4,PM2.5,30/01/2019 10:00,18.30000,ug m-3,P
TH4,PM2.5,30/01/2019 11:00,15.70000,ug m-3,P
TH4,PM2.5,30/01/2019 12:00,12.10000,ug m-3,P
TH4,PM2.5,30/01/2019 13:00,13.90000,ug m-3,P
TH4,PM2.5,30/01/2019 14:00,12.60000,ug m-3,P
TH4,PM2.5,30/01/2019 15:00,9.60000,ug m-3,P
TH4,PM2.5,30/01/2019 16:00,14.80000,ug m-3,P
TH4,PM2.5,30/01/2019 17:00,14.80000,ug m-3,P
TH4,PM2.5,30/01/2019 18:00,14.80000,ug m-3,P
TH4,PM2.5,30/01/2019 19:00,18.80000,ug m-3,P
TH4,PM2.5,30/01/2019 20:00,19.20000,ug m-3,P
TH4,PM2.5,30/01/2019 21:00,21.50000,ug m-3,P
TH4,PM2.5,30/01/2019 22:00,20.60000,ug m-3,P
TH4,PM2.5,30/01/2019 23:00,26.70000,ug m-3,P
TH4,PM2.5,31/01/2019 00:00,31.50000,ug m-3,P
TH4,PM2.5,31/01/2019 01:00,33.30000,ug m-3,P
TH4,PM2.5,31/01/2019 02:00,28.90000,ug m-3,P
TH4,PM2.5,31/01/2019 03:00,24.00000,ug m-3,P
TH4,PM2.5,31/01/2019 04:00,21.10000,ug m-3,P
TH4,PM2.5,31/01/2019 05:00,25.90000,ug m-3,P
TH4,PM2.5,31/01/2019 06:00,26.40000,ug m-3,P
TH4,PM2.5,31/01/2019 07:00,32.60000,ug m-3,P
TH4,PM2.5,31/01/2019 08:00,35.20000,ug m-3,P
TH4,PM2.5,31/01/2019 09:00,37.00000,ug m-3,P
TH4,PM2.5,31/01/2019 10:00,36.70000,ug m-3,P
TH4,PM2.5,31/01/2019 11:00,31.80000,ug m-3,P
TH4,PM2.5,31/01/2019 12:00,21.30000,ug m-3,P
TH4,PM2.5,31/01/2019 13:00,11.50000,ug m-3,P
TH4,PM2.5,31/01/2019 14:00,7.80000,ug m-3,P
TH4,PM2.5,31/01/2019 15:00,7.10000,ug m-3,P
TH4,PM2.5,31/01/2019 16:00,6.40000,ug m-3,P
TH4,PM2.5,31/01/2019 17:00,8.40000,ug m-3,P
TH4,PM2.5,31/01/2019 18:00,12.80000,ug m-3,P
TH4,PM2.5,31/01/2019 19:00,12.30000,ug m-3,P
TH4,PM2.5,31/01/2019 20:00,11.90000,ug m-3,P
TH4,PM2.5,31/01/2019 21:00,10.30000,ug m-3,P
TH4,PM2.5,31/01/2019 22:00,10.90000,ug m-3,P
TH4,PM2.5,31/01/2019 23:00,10.80000,ug m-3,P
TH4,PM2.5,01/02/2019 00:00,10.80000,ug m-3,P
TH4,PM2.5,01/02/2019 01:00,6.30000,ug m-3,P
TH4,PM2.5,01/02/2019 02:00,4.30000,ug m-3,P
TH4,PM2.5,01/02/2019 03:00,3.50000,ug m-3,P
TH4,PM2.5,01/02/2019 04:00,4.20000,ug m-3,P
TH4,PM2.5,01/02/2019 05:00,4.50000,ug m-3,P
TH4,PM2.5,01/02/2019 06:00,7.30000,ug m-3,P
TH4,PM2.5,01/02/2019 07:00,12.20000,ug m-3,P
TH4,PM2.5,01/02/2019 08:00,12.50000,ug m-3,P
TH4,PM2.5,01/02/2019 09:00,12.20000,ug m-3,P
TH4,PM2.5,01/02/2019 10:00,14.30000,ug m-3,P
TH4,PM2.5,01/02/2019 11:00,12.50000,ug m-3,P
TH4,PM2.5,01/02/2019 12:00,14.90000,ug m-3,P
TH4,PM2.5,01/02/2019 13:00,11.30000,ug m-3,P
TH4,PM2.5,01/02/2019 14:00,8.30000,ug m-3,P
TH4,PM2.5,01/02/2019 15:00,7.40000,ug m-3,P
TH4,PM2.5,01/02/2019 16:00,8.80000,ug m-3,P
TH4,PM2.5,01/02/2019 17:00,12.00000,ug m-3,P
TH4,PM2.5,01/02/2019 18:00,11.00000,ug m-3,P
TH4,PM2.5,01/02/2019 19:00,15.00000,ug m-3,P
TH4,PM2.5,01/02/2019 20:00,14.60000,ug m-3,P
TH4,PM2.5,01/02/2019 21:00,15.90000,ug m-3,P
TH4,PM2.5,01/02/2019 22:00,13.60000,ug m-3,P
TH4,PM2.5,01/02/2019 23:00,13.60000,ug m-3,P
TH4,PM2.5,02/02/2019 00:00,11.30000,ug m-3,P
TH4,PM2.5,02/02/2019 01:00,13.00000,ug m-3,P
TH4,PM2.5,02/02/2019 02:00,11.70000,ug m-3,P
TH4,PM2.5,02/02/2019 03:00,12.30000,ug m-3,P
TH4,PM2.5,02/02/2019 04:00,12.20000,ug m-3,P
TH4,PM2.5,02/02/2019 05:00,11.30000,ug m-3,P
TH4,PM2.5,02/02/2019 06:00,13.60000,ug m-3,P
TH4,PM2.5,02/02/2019 07:00,14.10000,ug m-3,P
TH4,PM2.5,02/02/2019 08:00,15.30000,ug m-3,P
TH4,PM2.5,02/02/2019 09:00,16.20000,ug m-3,P
TH4,PM2.5,02/02/2019 10:00,13.90000,ug m-3,P
TH4,PM2.5,02/02/2019 11:00,12.70000,ug m-3,P
TH4,PM2.5,02/02/2019 12:00,10.60000,ug m-3,P
TH4,PM2.5,02/02/2019 13:00,9.20000,ug m-3,P
TH4,PM2.5,02/02/2019 14:00,11.10000,ug m-3,P
TH4,PM2.5,02/02/2019 15:00,9.50000,ug m-3,P
TH4,PM2.5,02/02/2019 16:00,8.20000,ug m-3,P
TH4,PM2.5,02/02/2019 17:00,8.50000,ug m-3,P
TH4,PM2.5,02/02/2019 18:00,9.80000,ug m-3,P
TH4,PM2.5,02/02/2019 19:00,8.70000,ug m-3,P
TH4,PM2.5,02/02/2019 20:00,11.60000,ug m-3,P
TH4,PM2.5,02/02/2019 21:00,13.30000,ug m-3,P
TH4,PM2.5,02/02/2019 22:00,9.80000,ug m-3,P
TH4,PM2.5,02/02/2019 23:00,9.50000,ug m-3,P
TH4,PM2.5,03/02/2019 00:00,7.30000,ug m-3,P
TH4,PM2.5,03/02/2019 01:00,7.30000,ug m-3,P
TH4,PM2.5,03/02/2019 02:00,6.50000,ug m-3,P
TH4,PM2.5,03/02/2019 03:00,5.60000,ug m-3,P
TH4,PM2.5,03/02/2019 04:00,6.70000,ug m-3,P
TH4,PM2.5,03/02/2019 05:00,8.30000,ug m-3,P
