DATE,DEW,TMP,DIR,SPD,HUM,NO2,O3,PM25
2018-03-13 10:00:00,4.0,9.0,275.0,13.86,70.89392071717191,74.0,15.5,16.0
2018-03-13 11:00:00,4.0,9.5,285.0,15.66,68.59129159503081,69.2,20.9,15.6
2018-03-13 12:00:00,3.0,10.0,300.0,14.76,61.77779982356093,72.2,21.4,16.9
2018-03-13 13:00:00,3.0,10.0,300.0,12.06,61.77779982356093,80.5,13.5,17.3
2018-03-13 14:00:00,4.0,10.5,240.0,7.38,64.15200373072247,108.2,9.5,16.5
2018-03-13 15:00:00,4.0,11.0,260.0,9.36,62.01534498855521,97.8,11.4,14.6
2018-03-13 16:00:00,4.0,11.0,240.0,8.46,62.01534498855521,94.5,11.6,14.1
2018-03-13 17:00:00,4.5,10.5,210.0,11.16,66.55191720746528,102.9,8.2,12.4
2018-03-13 18:00:00,5.0,9.5,204.0427009723984,9.36,73.55784723049659,103.9,3.8,12.8
2018-03-13 19:00:00,5.0,9.0,190.0,7.56,76.02720503461788,90.2,3.2,13.7
2018-03-13 20:00:00,5.0,8.5,205.0,12.06,78.68987608093867,85.7,1.6,17.2
2018-03-13 21:00:00,3.5,8.0,215.0,12.06,73.27862072652161,92.6,2.8,16.8
2018-03-13 22:00:00,2.0,7.0,225.0,12.06,70.49932941993539,85.4,10.6,10.5
2018-03-13 23:00:00,2.0,6.0,225.0,8.46,75.51970904923691,75.9,14.9,11.2
2018-03-14 00:00:00,2.0,5.5,230.0,9.36,78.23109589414231,76.6,9.4,9.3
2018-03-14 01:00:00,3.0,5.0,235.0,7.56,86.90267625892197,60.4,18.0,9.3
2018-03-14 02:00:00,3.0,5.0,80.0,4.5,86.90267625892197,35.8,29.2,4.4
2018-03-14 03:00:00,2.5,4.5,80.0,6.48,86.85301960623407,41.0,26.7,5.0
2018-03-14 04:00:00,3.0,5.0,140.0,12.06,86.90267625892197,37.3,28.5,6.4
2018-03-14 05:00:00,3.0,5.0,135.0,13.86,86.90267625892197,58.6,16.6,7.7
2018-03-14 06:00:00,4.0,6.0,130.0,13.86,87.00090236095129,69.3,9.4,8.2
2018-03-14 07:00:00,4.0,6.0,125.0,15.66,87.00090236095129,67.0,9.8,12.5
2018-03-14 08:00:00,5.0,8.5,135.0,16.740000000000002,78.68987608093867,65.3,13.5,13.1
2018-03-14 09:00:00,5.0,10.5,135.0,19.44,68.79711957919447,61.2,26.7,10.0
2018-03-14 10:00:00,3.5,11.5,140.0,25.92,58.056547223294636,50.1,32.0,11.4
2018-03-14 11:00:00,2.5,13.0,155.0,26.82,48.92558316331903,35.8,43.1,7.6
2018-03-14 12:00:00,1.5,13.0,140.0,28.800000000000004,45.557244526692934,37.8,43.5,5.0
2018-03-14 13:00:00,2.0,13.0,150.0,27.0,47.188232229476434,40.2,41.6,6.1
2018-03-14 14:00:00,2.5,13.0,135.0,28.800000000000004,48.92558316331903,38.2,42.5,7.8
2018-03-14 15:00:00,3.0,12.5,135.0,28.62,52.38034177759785,41.0,40.6,8.4
2018-03-14 16:00:00,3.0,12.0,130.0,29.700000000000006,54.09774945803407,48.1,34.0,10.0
2018-03-14 17:00:00,3.0,12.0,125.0,26.82,54.09774945803407,39.4,40.8,8.2
2018-03-14 18:00:00,2.5,11.0,120.0,30.6,55.81334069024503,27.7,53.9,9.3
2018-03-14 19:00:00,2.5,11.0,120.0,30.6,55.81334069024503,21.5,58.7,9.0
2018-03-14 20:00:00,2.0,11.0,115.0,28.800000000000004,53.831404997309406,22.6,56.5,5.4
2018-03-14 21:00:00,3.0,10.5,100.0,23.22,59.7865381033708,22.7,53.8,8.2
2018-03-14 22:00:00,4.0,9.0,85.0,21.42,70.89392071717191,48.9,23.6,11.6
2018-03-14 23:00:00,4.0,9.5,95.0,23.22,68.59129159503081,35.4,33.7,8.8
2018-03-15 00:00:00,4.0,8.0,85.0,22.32,75.85970079465399,45.1,21.4,10.6
2018-03-15 01:00:00,4.0,10.0,120.0,25.92,66.28866247288971,13.7,54.2,4.5
2018-03-15 02:00:00,5.0,9.0,125.0,27.72,76.02720503461788,11.6,51.6,7.0
2018-03-15 03:00:00,6.0,8.0,120.0,25.92,87.19415400994987,11.6,50.3,6.3
2018-03-15 04:00:00,7.0,9.0,130.0,23.22,87.28920944136608,18.3,43.5,5.9
2018-03-15 05:00:00,7.0,9.0,140.0,18.54,87.28920944136608,44.9,27.5,5.0
2018-03-15 06:00:00,7.0,9.0,140.0,17.46,87.28920944136608,69.1,20.7,4.1
2018-03-15 07:00:00,7.0,9.0,125.0,12.96,87.28920944136608,73.5,13.2,6.5
2018-03-15 08:00:00,8.0,9.0,120.0,12.96,93.45399464344837,66.2,11.7,7.7
2018-03-15 09:00:00,8.0,10.0,125.0,12.06,87.38323744820416,80.9,10.4,10.1
2018-03-15 10:00:00,8.0,10.0,140.0,14.76,87.38323744820416,77.8,19.5,7.2
2018-03-15 11:00:00,9.0,11.0,130.0,12.06,87.47625235168276,64.6,22.2,9.7
2018-03-15 12:00:00,8.0,11.5,145.0,13.86,79.13501997324224,62.9,28.0,9.0
2018-03-15 13:00:00,7.5,12.0,135.0,12.06,73.99612941609016,81.4,17.2,8.0
2018-03-15 14:00:00,7.0,12.0,135.0,14.76,71.47227107272683,72.7,27.8,8.4
2018-03-15 15:00:00,8.0,13.0,130.0,14.76,71.66152262914648,45.2,41.2,8.0
2018-03-15 16:00:00,7.0,13.0,130.0,16.56,66.93429940077246,70.5,30.4,5.9
2018-03-15 17:00:00,6.5,12.5,120.0,16.56,66.82762768807257,77.1,29.8,5.8
2018-03-15 18:00:00,6.5,10.5,100.0,13.86,76.4500910784606,56.4,28.1,6.8
2018-03-15 19:00:00,7.0,9.0,70.0,12.06,87.28920944136608,86.0,3.1,11.0
2018-03-15 20:00:00,6.5,9.0,75.0,15.66,84.38781472961239,89.3,0.9,16.3
2018-03-15 21:00:00,7.0,9.0,90.0,14.76,87.28920944136608,76.7,2.4,13.4
2018-03-15 22:00:00,7.0,8.5,80.0,16.56,90.3463052602894,72.4,1.5,15.6
2018-03-15 23:00:00,6.5,8.0,90.0,16.56,90.29877754458131,59.4,2.2,24.7
2018-03-16 00:00:00,7.0,8.0,100.0,13.86,93.40340107921274,57.1,3.2,22.0
2018-03-16 01:00:00,7.0,9.0,140.0,11.16,87.28920944136608,47.6,21.7,12.3
2018-03-16 02:00:00,7.0,10.0,165.0,13.86,81.61891574974695,29.6,43.4,5.3
2018-03-16 03:00:00,7.0,10.0,185.0,15.66,81.61891574974695,29.4,45.2,5.0
2018-03-16 04:00:00,6.5,10.0,200.0,16.56,78.90599519460716,42.3,36.5,5.2
2018-03-16 05:00:00,6.0,9.5,210.0,13.86,78.83974732866301,60.7,23.6,6.4
2018-03-16 06:00:00,6.5,9.0,215.0,10.260000000000002,84.38781472961239,81.6,16.1,8.4
2018-03-16 07:00:00,6.0,9.5,225.0,11.16,78.83974732866301,96.4,13.2,14.4
2018-03-16 08:00:00,6.0,10.5,210.0,14.76,73.73717052332077,79.6,19.0,11.4
2018-03-16 09:00:00,5.0,11.5,220.0,15.66,64.37835441789811,65.8,25.3,11.3
2018-03-16 10:00:00,3.5,12.0,220.0,14.76,56.072791610230674,61.8,26.7,12.1
2018-03-16 11:00:00,2.0,13.0,220.0,10.260000000000002,47.188232229476434,67.0,26.5,10.5
2018-03-16 12:00:00,2.5,13.0,165.0,14.76,48.92558316331903,59.7,30.4,11.3
2018-03-16 13:00:00,4.0,13.0,130.0,12.96,54.49221763516917,46.3,37.3,7.9
2018-03-16 14:00:00,4.0,13.0,105.0,11.16,54.36221665136378,36.0,40.5,7.0
2018-03-16 15:00:00,3.5,13.0,125.0,15.66,52.5125753742627,65.1,30.0,10.5
2018-03-16 16:00:00,3.5,13.0,140.0,8.46,52.5125753742627,93.5,17.7,13.254173463839074
2018-03-16 17:00:00,4.5,11.5,204.0427009723984,6.48,62.27679174722044,64.9,29.4,7.3
2018-03-16 18:00:00,5.0,11.0,75.0,10.260000000000002,66.50574973201361,83.2,11.9,9.3
2018-03-16 19:00:00,5.0,10.5,125.0,10.260000000000002,68.79711957919447,95.5,2.8,13.4
2018-03-16 20:00:00,6.0,9.5,80.0,10.260000000000002,78.83974732866301,89.0,2.1,17.0
2018-03-16 21:00:00,6.0,8.5,80.0,22.32,84.3402870139043,55.5,15.5,13.2
2018-03-16 22:00:00,6.0,8.0,80.0,25.92,87.19415400994987,30.4,33.5,10.9
2018-03-16 23:00:00,6.0,8.0,80.0,24.12,87.19415400994987,29.5,34.4,10.8
2018-03-17 00:00:00,5.5,6.5,70.0,27.72,93.32634316599008,24.5,25.2,13.9
2018-03-17 01:00:00,4.0,5.5,65.0,28.62,90.12449890450507,20.7,19.7,18.0
2018-03-17 02:00:00,3.0,5.0,65.0,26.82,86.90267625892197,21.7,16.8,20.3
2018-03-17 03:00:00,2.0,4.0,65.0,32.580000000000005,86.8033629535462,15.7,25.7,12.4
2018-03-17 04:00:00,0.5,3.5,65.0,30.6,80.73239886327643,11.7,34.3,9.8
2018-03-17 05:00:00,0.0,3.0,60.0,22.32,80.66188068286847,12.3,37.1,9.8
2018-03-17 06:00:00,0.0,2.0,60.0,22.14,86.60141209181766,19.6,36.2,9.3
2018-03-17 07:00:00,-1.0,1.5,60.0,21.42,83.50904831094577,19.9,38.2,9.8
2018-03-17 08:00:00,-1.0,1.0,55.0,17.46,86.4987425359005,21.1,38.1,10.7
2018-03-17 09:00:00,-1.0,1.0,60.0,17.46,86.4987425359005,23.4,39.8,10.3
2018-03-17 10:00:00,-3.0,1.0,55.0,24.12,74.63970705027666,20.9,44.4,9.5
2018-03-17 11:00:00,-3.0,1.0,60.0,24.12,74.63970705027666,20.8,46.3,8.9
2018-03-17 12:00:00,-4.0,1.0,60.0,30.6,69.27047021706653,21.4,45.1,10.3
2018-03-17 13:00:00,-4.0,1.0,60.0,26.82,69.27047021706653,21.8,45.4,11.8
2018-03-17 14:00:00,-4.0,0.0,60.0,18.54,74.4583915821927,20.3,48.0,10.3
2018-03-17 15:00:00,-4.0,0.0,50.0,15.66,74.4583915821927,19.7,50.2,9.6
2018-03-17 16:00:00,-4.0,0.0,50.0,16.56,74.4583915821927,22.0,49.5,9.8
2018-03-17 17:00:00,-3.5,0.0,45.0,16.56,77.34407098765887,28.8,46.0,9.9
2018-03-17 18:00:00,-3.0,-1.0,45.0,13.86,86.28993308116371,35.0,40.1,11.2
2018-03-17 19:00:00,-3.0,-0.5,55.0,16.56,83.25984173714437,28.5,41.7,13.2
2018-03-17 20:00:00,-2.0,-0.5,60.0,19.44,89.65785731536147,24.9,41.0,13.2
2018-03-17 21:00:00,-2.0,0.0,60.0,21.42,86.39492176676556,23.6,41.8,12.6
2018-03-17 22:00:00,-2.5,0.0,65.0,25.020000000000003,83.3123360799453,19.2,46.8,11.3
2018-03-17 23:00:00,-3.5,0.0,60.0,22.14,77.34407098765887,19.6,46.6,13.6
2018-03-18 00:00:00,-4.0,1.0,65.0,32.580000000000005,69.27047021706653,13.5,52.0,16.6
2018-03-18 01:00:00,-3.5,1.0,70.0,32.580000000000005,71.95508863367158,12.3,53.2,16.8
2018-03-18 02:00:00,-2.0,0.0,65.0,28.800000000000004,86.39492176676556,10.6,50.9,15.8
2018-03-18 03:00:00,-2.0,1.0,70.0,31.680000000000003,80.37531738171192,9.8,51.9,15.3
2018-03-18 04:00:00,-2.0,1.0,70.0,35.28,80.37531738171192,9.5,53.7,17.4
2018-03-18 05:00:00,-3.0,1.0,70.0,35.28,74.63970705027666,10.2,52.3,16.9
2018-03-18 06:00:00,-3.0,1.0,75.0,36.18000000000001,74.63970705027666,13.9,49.5,17.3
2018-03-18 07:00:00,-3.0,1.0,70.0,30.6,74.63970705027666,13.1,51.6,19.9
2018-03-18 08:00:00,-4.0,1.0,70.0,35.28,69.27047021706653,14.2,51.8,18.1
2018-03-18 09:00:00,-4.0,1.0,70.0,33.480000000000004,69.27047021706653,14.3,52.4,18.7
2018-03-18 10:00:00,-4.0,1.0,70.0,32.580000000000005,69.27047021706653,13.8,52.4,16.1
2018-03-18 11:00:00,-4.0,1.0,70.0,28.62,69.27047021706653,16.5,49.1,16.7
2018-03-18 12:00:00,-5.0,1.0,60.0,25.92,64.24716062156935,16.2,48.7,16.1
2018-03-18 13:00:00,-5.0,1.0,65.0,25.92,64.24716062156935,17.4,48.3,18.5
2018-03-18 14:00:00,-5.0,0.5,60.0,24.12,66.65301419952884,19.5,46.4,18.8
2018-03-18 15:00:00,-5.0,1.0,60.0,24.12,64.24716062156935,20.3,47.5,19.1
2018-03-18 16:00:00,-3.0,0.0,60.0,14.76,80.22975039312503,23.8,44.9,18.0
2018-03-18 17:00:00,-3.0,-0.5,50.0,11.16,83.25984173714437,30.4,38.8,20.2
2018-03-18 18:00:00,-3.0,0.0,45.0,11.16,80.22975039312503,33.7,39.0,17.4
2018-03-18 19:00:00,-2.5,0.0,55.0,12.06,83.3123360799453,31.9,38.1,15.2
2018-03-18 20:00:00,-3.0,0.5,55.0,12.96,77.43472872170084,35.9,35.1,17.3
2018-03-18 21:00:00,-2.5,1.0,65.0,14.76,77.5075122159943,39.9,30.8,17.2
2018-03-18 22:00:00,-3.0,1.5,70.0,24.12,72.05990190423178,20.3,49.9,17.0
2018-03-18 23:00:00,-3.5,1.0,60.0,18.54,71.95508863367158,18.4,50.6,15.7
2018-03-19 00:00:00,-4.0,1.5,60.0,13.86,66.87624437405024,29.2,40.4,16.6
2018-03-19 01:00:00,-5.0,2.0,65.0,18.36,59.805954669926145,20.2,51.8,14.6
2018-03-19 02:00:00,-5.5,1.0,55.0,14.76,61.898725832098954,15.8,53.9,15.2
2018-03-19 03:00:00,-6.0,1.0,45.0,14.76,59.55029104262857,14.6,54.1,12.7
2018-03-19 04:00:00,-6.0,1.0,50.0,11.16,59.55029104262857,17.4,51.8,10.6
2018-03-19 05:00:00,-6.0,0.5,55.0,13.86,61.78026166525774,22.1,46.0,9.4
2018-03-19 06:00:00,-6.0,1.0,50.0,11.16,59.55029104262857,38.4,36.8,12.3
2018-03-19 07:00:00,-6.0,1.0,50.0,13.86,59.55029104262857,44.8,34.0,11.5
2018-03-19 08:00:00,-6.0,1.0,50.0,14.76,59.55029104262857,41.0,36.9,13.7
2018-03-19 09:00:00,-6.0,1.0,60.0,23.22,59.55029104262857,35.8,41.9,15.1
2018-03-19 10:00:00,-6.0,1.0,60.0,24.12,59.55029104262857,24.7,52.5,14.1
2018-03-19 11:00:00,-6.0,1.5,65.0,29.700000000000006,57.49202804359562,24.9,55.7,11.5
2018-03-19 12:00:00,-6.0,2.0,70.0,28.62,55.43376504456268,24.0,57.2,14.2
2018-03-19 13:00:00,-6.0,2.0,75.0,30.6,55.43376504456268,25.8,58.8,12.5
2018-03-19 14:00:00,-6.0,3.0,70.0,27.72,51.6318571928823,23.3,64.9,9.1
2018-03-19 15:00:00,-6.0,3.5,65.0,26.82,49.875114731665036,28.6,62.4,10.3
2018-03-19 16:00:00,-6.5,3.5,60.0,22.14,48.10189757552538,23.9,66.4,6.6
2018-03-19 17:00:00,-7.5,3.0,55.0,20.52,46.049585082300126,25.1,62.5,7.3
2018-03-19 18:00:00,-6.5,2.5,60.0,16.56,51.63011801715221,30.1,55.7,10.2
2018-03-19 19:00:00,-4.5,2.0,60.0,15.66,62.14398660048006,35.2,51.4,8.0
2018-03-19 20:00:00,-4.0,1.5,204.0427009723984,11.16,66.87624437405024,38.5,45.8,8.1
2018-03-19 21:00:00,-3.0,1.0,45.0,9.36,74.63970705027666,40.2,41.7,7.3
2018-03-19 22:00:00,-3.0,1.5,204.0427009723984,7.56,72.05990190423178,37.5,39.8,5.5
2018-03-19 23:00:00,-3.0,2.0,10.0,8.46,69.4800967581869,36.1,39.1,5.7
2018-03-20 00:00:00,-3.5,2.0,190.0,9.36,66.98105764461043,31.7,43.7,3.9
2018-03-20 01:00:00,-3.5,2.0,350.0,7.380000000000001,66.98105764461043,43.6,34.4,4.9
2018-03-20 02:00:00,-3.0,2.0,340.0,7.380000000000001,69.4800967581869,47.2,32.1,5.6
2018-03-20 03:00:00,-1.5,3.0,340.0,12.06,72.34236374004408,39.0,38.6,4.3
2018-03-20 04:00:00,0.0,3.0,350.0,8.46,80.66188068286847,44.0,30.6,6.9
2018-03-20 05:00:00,1.0,3.0,315.0,9.36,86.70294685196764,70.9,16.3,10.5
2018-03-20 06:00:00,1.0,4.0,330.0,12.96,80.80291704368436,84.8,12.2,14.2
2018-03-20 07:00:00,2.0,4.0,350.0,15.66,86.8033629535462,85.2,18.5,13.9
2018-03-20 08:00:00,1.0,5.0,180.0,21.24,75.34718120971063,57.1,31.4,10.3
2018-03-20 09:00:00,-0.5,5.5,40.0,17.46,65.45265748412817,44.7,47.1,7.4
2018-03-20 10:00:00,-1.0,6.0,30.0,20.52,62.16509175227733,43.6,51.2,5.9
2018-03-20 11:00:00,-2.5,7.0,190.0,20.34,50.86502612056579,34.6,55.5,12.3
2018-03-20 12:00:00,-3.0,7.5,30.0,13.86,47.3673961944686,44.3,48.3,12.3
2018-03-20 13:00:00,-3.0,8.0,35.0,15.66,45.75179009409315,39.2,48.3,8.1
2018-03-20 14:00:00,-2.5,8.0,340.0,14.76,47.509664356438385,48.5,44.3,7.7
2018-03-20 15:00:00,-3.0,8.0,30.0,13.86,45.75179009409315,51.0,41.2,8.6
2018-03-20 16:00:00,-3.5,8.0,40.0,12.06,44.106203540591316,68.4,36.9,7.1
2018-03-20 17:00:00,-3.0,7.5,355.0,15.66,47.3673961944686,53.9,33.3,8.7
2018-03-20 18:00:00,-3.0,7.0,204.0427009723984,11.16,48.98300229484403,57.0,37.1,8.7
2018-03-20 19:00:00,-2.0,5.5,355.0,11.16,58.53189748659196,67.2,28.8,10.3
2018-03-20 20:00:00,-2.0,5.0,345.0,9.36,60.56053603547853,69.0,25.3,9.5
2018-03-20 21:00:00,-2.0,4.0,350.0,6.48,64.94560102754271,63.1,26.4,8.3
2018-03-20 22:00:00,-2.0,3.5,340.0,5.58,67.31668486955435,73.3,16.8,10.3
2018-03-20 23:00:00,-2.0,3.0,290.0,5.58,69.687768711566,85.2,11.2,13.4
2018-03-21 00:00:00,-1.5,3.0,204.0427009723984,4.5,72.34236374004408,94.7,5.1,14.3
2018-03-21 01:00:00,-1.0,3.0,310.0,6.48,74.99695876852216,98.8,2.9,14.3
2018-03-21 02:00:00,-1.0,3.0,290.0,6.48,74.99695876852216,88.4,3.8,11.1
2018-03-21 03:00:00,-1.0,2.5,290.0,3.6,77.75815642725658,88.7,2.3,11.5
2018-03-21 04:00:00,-1.0,2.5,230.0,7.56,77.75815642725658,88.2,1.5,13.6
2018-03-21 05:00:00,-1.0,1.5,230.0,10.260000000000002,83.50904831094577,96.1,1.0,12.7
2018-03-21 06:00:00,-1.0,1.5,235.0,13.86,83.50904831094577,104.5,2.5,17.8
2018-03-21 07:00:00,-0.5,2.5,250.0,12.06,80.59061738442973,107.3,3.4,23.7
2018-03-21 08:00:00,0.5,4.5,260.0,8.46,75.26005963533369,112.7,5.0,36.0
2018-03-21 09:00:00,0.5,6.5,230.0,10.260000000000002,65.67634087745128,113.0,7.3,34.2
2018-03-21 10:00:00,0.0,8.0,255.0,14.76,57.02596589159234,83.5,19.1,20.8
2018-03-21 11:00:00,-0.5,9.0,265.0,17.46,51.421645336439724,81.7,24.8,16.3
2018-03-21 12:00:00,-1.5,10.0,250.0,23.22,44.691520658956755,54.0,39.1,12.0
2018-03-21 13:00:00,-2.5,10.5,255.0,21.42,40.2268412672797,63.1,35.7,15.3
2018-03-21 14:00:00,-3.0,11.0,245.0,22.32,37.40211227842203,57.5,36.9,15.2
2018-03-21 15:00:00,-3.0,11.0,270.0,25.020000000000003,37.40211227842203,73.3,33.4,14.1
2018-03-21 16:00:00,-3.5,10.0,270.0,25.02,38.54142856926314,68.1,31.8,13.5
2018-03-21 17:00:00,-3.5,9.5,275.0,22.32,39.93016861380824,78.9,31.3,13.254173463839074
2018-03-21 18:00:00,-1.5,9.0,275.0,19.44,47.79636523246647,74.6,27.9,17.6
2018-03-21 19:00:00,-0.5,9.0,275.0,21.42,51.421645336439724,60.0,31.2,13.6
2018-03-21 20:00:00,-1.0,8.0,285.0,23.22,53.021005417931356,57.3,41.2,8.7
2018-03-21 21:00:00,-1.0,7.5,275.0,18.54,54.89330505090918,63.1,35.5,10.5
2018-03-21 22:00:00,0.0,7.0,250.0,16.56,61.19576760576047,58.6,29.8,13.7
2018-03-21 23:00:00,1.0,6.5,250.0,17.46,67.96259874480509,54.0,28.4,13.9
2018-03-22 00:00:00,1.0,6.0,250.0,18.54,70.29926696197629,49.8,30.3,12.8
2018-03-22 01:00:00,1.0,6.0,240.0,17.46,70.29926696197629,33.6,38.2,9.0
2018-03-22 02:00:00,1.5,6.0,245.0,19.44,72.90948800560659,30.8,37.6,10.7
2018-03-22 03:00:00,2.0,6.0,245.0,17.64,75.51970904923691,30.9,35.6,9.2
2018-03-22 04:00:00,2.0,6.0,245.0,15.66,75.51970904923691,40.9,29.3,9.8
2018-03-22 05:00:00,2.0,6.0,245.0,19.44,75.51970904923691,54.7,21.7,13.5
2018-03-22 06:00:00,2.5,6.0,245.0,20.52,78.30015304642177,73.8,16.7,15.3
2018-03-22 07:00:00,3.0,6.5,240.0,16.740000000000002,78.38556959412361,93.4,8.9,18.1
2018-03-22 08:00:00,3.0,7.5,250.0,17.46,73.19404140151492,85.9,12.4,18.3
2018-03-22 09:00:00,3.5,9.5,265.0,18.36,66.17916916641526,81.2,20.6,16.2
2018-03-22 10:00:00,4.0,11.0,270.0,18.54,62.16824811765849,72.1,24.8,15.8
2018-03-22 11:00:00,4.0,11.5,270.0,21.42,60.03158937549124,57.8,32.1,13.6
2018-03-22 12:00:00,4.0,10.5,255.0,25.020000000000003,64.15200373072247,62.7,30.1,13.5
2018-03-22 13:00:00,3.5,10.0,260.0,25.92,64.03323114822533,66.9,32.4,12.6
2018-03-22 14:00:00,1.5,10.5,250.0,22.32,53.82549802442528,72.6,33.7,11.6
2018-03-22 15:00:00,1.0,11.0,245.0,20.52,50.110207765456934,68.7,36.1,11.4
2018-03-22 16:00:00,1.0,10.5,260.0,23.22,51.836690356396964,96.6,37.2,12.1
2018-03-22 17:00:00,0.5,9.5,260.0,25.020000000000003,53.55774556414691,65.4,40.6,10.9
2018-03-22 18:00:00,0.0,9.0,250.0,21.24,53.293043109703405,47.4,44.8,7.0
2018-03-22 19:00:00,0.0,8.0,240.0,21.42,57.02596589159234,47.1,47.6,9.6
2018-03-22 20:00:00,0.0,8.0,240.0,20.34,57.02596589159234,41.6,51.3,10.6
2018-03-22 21:00:00,0.0,8.0,235.0,21.42,57.02596589159234,38.1,53.8,9.9
2018-03-22 22:00:00,0.5,8.0,210.0,17.46,59.16140849714189,61.0,35.2,6.7
2018-03-22 23:00:00,1.0,8.0,205.0,19.44,61.296851102691434,50.0,39.5,6.2
2018-03-23 00:00:00,1.5,8.0,215.0,20.52,63.57281125947454,38.5,47.5,6.1
2018-03-23 01:00:00,2.0,8.0,220.0,25.020000000000003,65.84877141625768,33.0,52.4,8.2
2018-03-23 02:00:00,2.0,8.0,210.0,27.72,65.84877141625768,22.2,55.5,8.4
2018-03-23 03:00:00,2.0,8.0,205.0,27.72,65.84877141625768,21.3,58.5,5.8
2018-03-23 04:00:00,2.5,7.5,205.0,25.92,70.76965678044914,25.3,54.6,6.1
2018-03-23 05:00:00,3.5,7.0,210.0,26.82,78.45391054269653,35.8,49.9,3.4
2018-03-23 06:00:00,4.0,7.5,200.0,25.92,78.53848986770322,73.4,29.4,2.3
2018-03-23 07:00:00,5.0,8.0,205.0,24.12,81.35254712725947,81.7,19.6,5.7
2018-03-23 08:00:00,5.0,9.5,210.0,19.44,73.55784723049659,82.0,21.5,11.0
2018-03-23 09:00:00,4.5,10.5,230.0,22.32,66.55191720746528,59.1,38.0,10.9
2018-03-23 10:00:00,3.0,11.5,235.0,25.020000000000003,56.20140840801304,43.8,48.0,8.0
2018-03-23 11:00:00,1.5,12.5,245.0,25.020000000000003,47.046287595093155,39.6,51.6,7.8
2018-03-23 12:00:00,1.5,12.0,240.0,21.42,48.64590739409039,46.9,50.7,7.8
2018-03-23 13:00:00,1.5,12.5,245.0,23.22,47.046287595093155,48.4,46.4,12.2
2018-03-23 14:00:00,1.0,12.5,240.0,18.36,45.415299892309676,63.2,45.5,13.3
2018-03-23 15:00:00,2.0,12.0,215.0,18.36,50.38747182747088,79.9,29.6,13.4
2018-03-23 16:00:00,2.5,12.0,210.0,17.46,52.242610642752474,78.2,29.8,11.0
2018-03-23 17:00:00,1.5,11.0,200.0,20.34,51.97080638138317,72.0,32.7,10.2
2018-03-23 18:00:00,1.5,10.0,180.0,15.66,55.55198061536532,62.6,31.4,8.0
2018-03-23 19:00:00,2.5,9.5,180.0,14.76,61.80523207166722,66.5,30.3,11.3
2018-03-23 20:00:00,4.0,9.0,170.0,12.06,70.89392071717191,73.0,22.9,13.0
2018-03-23 21:00:00,4.5,9.0,160.0,9.36,73.46056287589491,54.2,35.6,10.1
2018-03-23 22:00:00,3.5,9.0,110.0,6.48,68.48179828855636,46.2,40.3,8.2
2018-03-23 23:00:00,5.5,8.0,100.0,12.96,84.27335056860468,25.8,47.2,5.3
2018-03-24 00:00:00,6.0,8.0,100.0,13.86,87.19415400994987,25.6,37.9,11.8
2018-03-24 01:00:00,6.0,8.0,90.0,12.96,87.19415400994987,19.2,35.3,15.3
2018-03-24 02:00:00,6.0,8.0,105.0,16.56,87.19415400994987,19.1,33.8,15.8
2018-03-24 03:00:00,6.0,7.0,105.0,14.76,93.35222593875679,11.5,41.0,11.2
2018-03-24 04:00:00,6.0,7.0,85.0,14.76,93.35222593875679,20.4,30.3,15.6
2018-03-24 05:00:00,6.0,7.0,80.0,15.66,93.35222593875679,33.7,17.4,17.4
2018-03-24 06:00:00,6.0,7.0,80.0,16.56,93.35222593875679,40.7,10.7,25.1
2018-03-24 07:00:00,6.0,7.0,85.0,11.16,93.35222593875679,39.3,9.9,28.7
2018-03-24 08:00:00,6.0,7.0,85.0,12.96,93.35222593875679,37.3,11.6,28.1
2018-03-24 09:00:00,6.0,8.0,90.0,10.260000000000002,87.19415400994987,34.6,16.8,28.7
2018-03-24 10:00:00,6.0,8.0,95.0,9.36,87.19415400994987,35.2,20.0,28.2
2018-03-24 11:00:00,5.5,8.0,90.0,5.58,84.27335056860468,37.6,20.7,25.8
2018-03-24 12:00:00,6.0,9.0,70.0,4.6800000000000015,81.48642001785869,53.8,17.0,27.8
2018-03-24 13:00:00,5.5,9.0,75.0,5.58,78.75681252623829,48.8,19.6,24.4
2018-03-24 14:00:00,5.0,9.0,115.0,8.46,76.02720503461788,54.7,15.2,25.5
2018-03-24 15:00:00,5.0,9.0,115.0,6.48,76.02720503461788,59.6,11.7,27.9
2018-03-24 16:00:00,5.0,9.0,204.0427009723984,4.5,76.02720503461788,46.7,18.2,26.6
2018-03-24 17:00:00,6.0,9.0,100.0,5.4,81.48642001785869,40.0,23.3,24.6
2018-03-24 18:00:00,6.0,9.0,90.0,7.380000000000001,81.48642001785869,46.7,17.3,24.9
2018-03-24 19:00:00,6.0,8.5,80.0,12.06,84.3402870139043,52.4,13.6,27.0
2018-03-24 20:00:00,6.0,8.0,85.0,8.46,87.19415400994987,49.5,8.3,30.3
2018-03-24 21:00:00,6.0,8.0,80.0,7.56,87.19415400994987,55.4,4.2,33.1
2018-03-24 22:00:00,5.0,8.0,85.0,7.56,81.35254712725947,60.8,1.3,30.7
2018-03-24 23:00:00,4.0,8.0,75.0,5.58,75.85970079465399,65.2,4.4,31.9
2018-03-25 00:00:00,4.0,8.0,360.0,0.9,75.85970079465399,59.4,11.5,34.0
